Date,FMCG,FINANCE,BANK,IT,COMMODITIES,AUTO,ENERGY,INFRASTRUCTURE,PHARMA,N50,VIX,GOLD,N-PE,N-PB
2019-05-03,12637.0,29954.15,16092.9,3685.25,8381.45,16568.3,3150.35,9220.45,11712.25,12.87,739.9,29.24,3.74,1.12
2019-05-02,12583.8,29708.6,16403.7,3681.2,8333.85,16499.05,3132.15,9291.3,11724.75,14.42,769.2,29.27,3.75,1.12
2019-04-30,12555.45,29764.8,16705.4,3688.2,8350.6,16500.0,3107.5,9402.5,11748.15,13.12,729.2,29.33,3.76,1.12
2019-04-26,12506.1,30013.5,16504.45,3665.4,8493.8,16431.5,3142.45,9461.7,11754.65,12.73,735.2,29.34,3.76,1.12
2019-04-25,12344.7,29561.35,16352.75,3626.35,8587.9,16243.55,3143.4,9442.55,11641.8,13.25,735.8,29.06,3.72,1.13
2019-04-24,12466.85,29860.8,16370.35,3621.4,8646.05,16305.75,3170.0,9459.0,11726.15,13.14,726.4,29.27,3.75,1.12
2019-04-23,12295.45,29479.7,16166.3,3575.7,8682.9,16010.7,3145.15,9388.8,11575.95,12.28,722.6,28.94,3.7,1.14
2019-04-22,12347.05,29687.95,16150.6,3572.75,8813.9,15944.3,3173.65,9285.45,11594.45,12.42,726.6,28.94,3.7,1.14
2019-04-18,12567.3,30223.4,16079.3,3645.15,8972.65,16336.25,3195.6,9409.9,11752.8,12.09,723.3,29.33,3.75,1.12
2019-04-16,12663.3,30531.35,16084.9,3657.4,8983.55,16203.55,3240.7,9417.8,11787.15,12.18,726.4,29.42,3.76,1.12
2019-04-15,12535.3,30104.25,16113.7,3630.2,8911.6,16114.45,3203.0,9417.75,11690.35,12.32,729.7,29.18,3.73,1.13
2019-04-12,12495.6,29938.55,15911.1,3602.8,8777.45,16169.75,3194.25,9426.45,11643.45,12.01,862.7,29.06,3.72,1.13
2019-04-11,12450.0,29786.1,15874.75,3600.55,8690.05,16159.15,3195.7,9391.15,11596.7,13.02,873.4,28.94,3.7,1.14
2019-04-10,12426.65,29803.5,15999.15,3597.95,8644.5,16026.9,3182.95,9407.9,11584.3,13.3,868.8,28.91,3.7,1.14
2019-04-09,12568.1,30113.85,16121.6,3615.65,8622.8,16068.25,3204.0,9333.3,11671.95,14.28,911.8,29.13,3.72,1.13
2019-04-08,12504.05,29845.3,16028.25,3594.6,8526.3,15983.3,3207.65,9243.9,11604.5,13.18,789.3,28.96,3.7,1.14
2019-04-05,12594.95,30084.65,15923.05,3627.35,8564.6,16171.45,3208.3,9271.55,11665.95,12.82,796.0699999999999,29.12,3.72,1.13
2019-04-04,12499.7,29904.9,15744.8,3581.85,8536.35,16120.6,3202.15,9263.4,11598.0,13.58,725.7,28.95,3.7,1.14
2019-04-03,12506.8,30093.3,15962.95,3585.55,8480.65,16258.65,3208.0,9180.3,11643.95,13.74,744.8,29.06,3.72,1.13
2019-04-02,12538.6,30354.25,15988.4,3620.65,8504.3,16523.5,3249.1,9296.95,11713.2,13.36,769.8,29.24,3.74,1.12
2019-04-01,12499.65,30326.5,15840.65,3641.75,8414.35,16532.1,3238.65,9375.4,11669.15,13.4,729.9,29.13,3.72,1.13
2019-03-29,12544.15,30426.8,15628.2,3625.8,8335.35,16484.0,3207.9,9346.55,11623.9,13.71,733.7,29.01,3.71,1.13
2019-03-28,12474.35,30420.55,15566.75,3557.3,8234.25,16384.5,3197.6,9199.4,11570.0,14.43,732.3,28.36,3.65,1.17
2019-03-27,12302.85,30019.8,15339.4,3553.3,8215.35,16330.1,3165.4,9148.8,11445.05,15.15,737.6,28.05,3.61,1.18
2019-03-26,12323.45,29882.15,15356.6,3573.65,8287.25,16541.35,3190.1,9245.0,11483.25,14.68,741.0,28.15,3.62,1.18
2019-03-25,12136.1,29281.2,15416.85,3525.8,8238.55,16147.9,3158.85,9170.15,11354.25,16.33,743.7,27.83,3.58,1.19
2019-03-22,12261.6,29582.5,15551.1,3530.0,8336.6,16152.3,3185.9,9199.35,11456.9,16.48,739.4,28.08,3.62,1.18
2019-03-20,12351.05,29832.2,15599.25,3537.45,8445.1,16397.4,3162.5,9264.5,11521.05,13.91,733.9,28.24,3.64,1.17
2019-03-19,12314.85,29767.85,15495.55,3594.6,8567.05,16593.9,3171.95,9244.6,11532.4,13.56,737.9,28.27,3.64,1.17
2019-03-18,12269.95,29596.1,15359.45,3569.8,8627.05,16333.15,3164.1,9204.95,11462.2,13.1,731.9,28.1,3.62,1.18
2019-03-15,12206.4,29381.45,15546.6,3536.25,8748.05,16046.2,3173.25,9221.75,11426.85,12.88,737.0,28.01,3.61,1.18
2019-03-14,12027.3,28923.1,15260.45,3509.5,8725.5,16024.95,3142.65,9184.9,11343.25,13.5,735.5,27.81,3.58,1.19
2019-03-13,12034.15,28884.3,15342.9,3499.7,8767.55,16041.8,3142.65,9100.25,11341.7,13.41,742.8,27.8,3.58,1.19
2019-03-12,11895.45,28443.7,15384.55,3533.25,8802.9,15991.15,3168.75,9274.8,11301.2,13.77,865.7,27.7,3.57,1.19
2019-03-11,11721.05,27966.65,15388.5,3517.45,8782.7,15770.95,3111.85,9155.05,11168.05,14.33,761.3,27.38,3.52,1.21
2019-03-08,11619.6,27761.8,15408.7,3434.1,8582.6,15352.55,3038.55,9021.85,11035.4,16.05,750.7900000000001,27.05,3.48,1.22
2019-03-07,11613.8,27764.6,15582.1,3438.45,8635.7,15348.35,3032.8,9045.65,11058.2,16.59,796.3,27.11,3.49,1.22
2019-03-06,11581.2,27625.65,15735.05,3469.0,8651.75,15363.05,3009.05,9155.0,11053.0,15.74,745.9,27.09,3.49,1.22
2019-03-05,11500.55,27554.05,15664.1,3437.7,8676.6,15108.6,2979.55,9054.65,10987.45,14.74,723.7,26.93,3.47,1.23
2019-03-01,11308.15,27043.9,15848.3,3349.45,8413.65,14857.85,2942.65,8972.65,10863.5,13.57,739.6,26.49,3.43,1.24
2019-02-28,11227.4,26789.9,15732.0,3305.6,8355.15,14818.5,2917.7,8884.85,10792.5,14.7,767.2,26.32,3.41,1.25
2019-02-27,11234.1,26799.3,15902.1,3286.25,8420.05,14689.05,2900.05,8866.2,10806.65,14.7,770.3,26.36,3.41,1.25
2019-02-26,11294.85,26952.95,15989.6,3282.35,8399.1,14695.6,2889.65,8829.45,10835.3,15.17,769.9,26.43,3.42,1.25
2019-02-25,11406.7,27159.25,16003.7,3272.55,8371.45,14762.95,2897.6,8816.2,10880.1,14.85,772.6,26.53,3.43,1.24
2019-02-22,11319.75,26867.55,15684.7,3256.0,8278.95,14777.05,2917.45,8772.6,10791.65,13.51,773.5,26.32,3.41,1.25
2019-02-21,11386.8,27052.4,15588.9,3218.2,8156.75,14796.8,2906.75,8706.35,10789.85,14.46,774.7,26.31,3.36,1.25
2019-02-20,11287.7,26955.5,15609.45,3187.05,8121.5,14679.15,2900.8,8606.35,10735.45,14.02,781.7,26.5,3.34,1.26
2019-02-19,11158.1,26684.85,15333.5,3112.25,8073.4,14411.05,2851.65,8552.7,10604.35,14.88,778.3,26.23,3.3,1.27
2019-02-18,11148.25,26654.25,15659.0,3092.8,8067.7,14433.8,2851.65,8573.95,10640.95,15.071000000000002,773.2,26.32,3.31,1.27
2019-02-15,11213.9,26794.25,15815.6,3117.4,8132.55,14618.45,2856.2,8643.3,10724.4,14.91,767.2,26.53,3.34,1.26
2019-02-14,11304.75,26970.6,15861.65,3120.5,8223.35,14335.1,2818.0,8920.9,10746.05,16.22,762.4,26.58,3.35,1.26
2019-02-13,11369.3,26885.4,16041.65,3143.55,8177.55,14576.15,2808.4,8839.75,10793.65,15.65,760.1,26.6,3.36,1.25
2019-02-12,11368.8,27010.75,15938.6,3175.85,8278.1,14802.15,2854.65,8904.95,10831.4,15.43,856.1,26.84,3.37,1.25
2019-02-11,11488.75,27227.8,16099.05,3154.7,8320.3,14762.9,2861.2,8838.0,10888.8,15.97,769.65,26.96,3.39,1.24
2019-02-08,11540.25,27294.4,16019.8,3196.15,8420.35,15013.65,2884.5,8984.85,10943.6,15.72,820.3,27.1,3.41,1.23
2019-02-07,11606.5,27387.15,16085.85,3265.7,8736.7,15225.1,2922.5,9056.15,11069.4,16.37,784.2,27.41,3.45,1.22
2019-02-06,11610.15,27402.35,16055.6,3259.15,8567.4,15394.15,2932.1,8906.9,11062.45,15.38,756.1,27.39,3.45,1.22
2019-02-05,11519.55,27271.7,15738.7,3209.8,8468.3,15198.95,2925.65,8800.6,10934.35,15.57,720.8,27.07,3.41,1.23
2019-02-04,11492.65,27186.6,15754.8,3228.1,8395.55,15215.35,2944.2,8811.9,10912.25,15.73,725.2,27.02,3.4,1.24
2019-02-01,11460.9,27085.95,15724.3,3237.3,8441.25,14975.75,2997.95,8969.55,10893.65,16.14,735.5,26.4,3.39,1.24
2019-01-31,11456.4,27295.45,15499.3,3266.95,8218.4,14792.95,2976.85,8825.35,10830.95,16.57,769.5,26.26,3.37,1.25
2019-01-30,11275.2,26825.5,15255.2,3220.25,8118.4,14479.25,2949.2,8734.6,10651.8,17.66,762.6,25.84,3.32,1.27
2019-01-29,11224.8,26573.4,15231.3,3210.4,8120.45,14630.5,2947.15,8756.9,10652.2,19.13,760.2,25.84,3.32,1.27
2019-01-28,11266.5,26653.05,15120.1,3214.15,8143.0,14820.05,2941.55,8663.9,10661.55,18.87,757.4,25.85,3.32,1.27
2019-01-25,11483.6,27115.3,15039.25,3259.4,8259.8,14970.05,2968.9,8891.0,10780.55,17.42,753.6,26.14,3.36,1.25
2019-01-24,11545.15,27266.4,14971.85,3300.65,8537.25,14990.4,2984.25,8894.5,10849.8,18.89,747.0,26.31,3.38,1.24
2019-01-23,11556.6,27250.75,14888.75,3306.4,8612.25,14849.8,2999.4,8946.2,10831.5,19.52,746.6,26.32,3.37,1.25
2019-01-22,11670.1,27482.25,14962.6,3314.9,8675.15,14949.85,3019.4,8892.6,10922.75,20.8,748.7,26.54,3.4,1.24
2019-01-21,11717.35,27533.6,14966.4,3338.1,8746.85,14963.85,3035.15,8734.7,10961.85,18.974999999999998,745.0,26.29,3.41,1.23
2019-01-18,11678.25,27456.7,14892.95,3335.25,8844.8,14607.5,3055.5,8689.6,10906.95,17.8,746.9,26.19,3.4,1.24
2019-01-17,11703.55,27528.75,14800.25,3329.0,8878.2,14257.5,3105.0,8930.5,10905.2,18.06,749.3,26.21,3.4,1.24
2019-01-16,11653.35,27483.7,14707.8,3332.45,8866.75,14242.6,3101.7,9054.2,10890.3,19.04,752.4,26.17,3.39,1.24
2019-01-15,11675.3,27400.75,14658.5,3326.35,8888.4,14162.6,3096.8,9027.5,10886.8,18.6,751.6,26.16,3.39,1.24
2019-01-14,11589.9,27248.25,14223.6,3277.75,8849.7,13865.2,3075.25,8949.3,10737.6,19.07,748.5,25.8,3.34,1.26
2019-01-11,11690.85,27453.9,14307.1,3297.85,8862.35,13937.55,3119.5,8902.45,10794.95,18.19,873.7,26.0,3.36,1.25
2019-01-10,11675.5,27528.55,14323.25,3303.0,8933.35,14004.55,3154.35,8934.8,10821.6,19.5,856.2,26.07,3.37,1.25
2019-01-09,11740.75,27720.4,14326.05,3310.8,8907.1,14061.0,3145.8,8906.7,10855.15,19.98,780.85,26.15,3.38,1.24
2019-01-08,11635.45,27509.5,14285.7,3345.85,8859.65,14106.35,3145.7,8864.75,10802.15,20.47,794.4,26.02,3.36,1.25
2019-01-07,11591.6,27304.55,14291.5,3345.45,8820.0,14137.05,3146.4,8732.65,10771.8,21.4,783.7,25.95,3.36,1.25
2019-01-04,11572.45,27195.0,14146.15,3331.15,8809.35,14043.05,3130.65,8788.05,10727.35,21.38,732.7,25.84,3.34,1.26
2019-01-03,11458.95,26959.85,14322.15,3296.05,8767.35,13914.6,3104.05,8722.3,10672.25,25.45,760.2,25.71,3.32,1.26
2019-01-02,11586.2,27174.7,14447.1,3364.1,8902.65,14140.55,3143.95,8839.95,10792.5,23.22,768.6,26.0,3.36,1.25
2019-01-01,11702.05,27392.4,14450.9,3423.45,9182.45,14348.0,3190.55,8881.95,10910.1,23.035,730.1,26.28,3.4,1.24
2018-12-31,11585.9,27160.2,14440.3,3431.2,9235.55,14334.85,3175.3,8868.7,10862.55,25.42,730.1,26.17,3.38,1.24
2018-12-28,11586.25,27125.25,14385.8,3420.3,9223.8,14369.8,3177.4,8814.2,10859.9,28.34,732.6,26.16,3.43,1.24
2018-12-27,11459.0,26878.55,14354.5,3391.45,9184.1,14284.6,3154.1,8665.75,10779.8,29.96,729.3,26.08,3.41,1.23
2018-12-26,11475.6,26986.8,14158.9,3381.45,9227.0,14063.7,3139.35,8684.85,10729.85,30.41,721.5,25.96,3.39,1.24
2018-12-24,11334.45,26714.75,14247.75,3364.8,9206.75,13989.45,3105.15,8726.35,10663.5,36.07,721.4,25.8,3.37,1.25
2018-12-21,11439.05,26869.65,14207.85,3425.65,9337.25,14159.75,3131.5,8774.05,10754.0,30.11,720.0,26.02,3.4,1.24
2018-12-20,11599.75,27275.1,14542.15,3472.4,9524.55,14424.7,3182.2,8853.8,10951.7,28.38,719.7,26.5,3.46,1.21
2018-12-19,11616.3,27298.4,14591.8,3483.35,9507.7,14462.5,3177.7,8823.45,10967.3,25.58,722.5,26.53,3.47,1.21
2018-12-18,11496.45,27174.7,14730.9,3448.7,9403.8,14386.2,3135.6,8840.4,10908.7,25.58,721.8,26.39,3.45,1.22
2018-12-17,11441.9,27015.8,14873.05,3433.55,9335.8,14283.95,3099.8,8771.3,10888.35,24.52,726.7,26.34,3.44,1.22
2018-12-14,11327.6,26826.0,14851.4,3392.1,9271.5,14072.05,3086.65,8726.4,10805.45,21.63,725.9,26.14,3.42,1.23
2018-12-13,11368.1,26816.35,14840.95,3364.2,9254.2,13924.2,3070.25,8810.8,10791.55,20.65,728.4,26.11,3.41,1.23
2018-12-12,11279.75,26643.85,14738.55,3359.0,9166.15,13912.9,3051.45,8801.5,10737.6,21.46,733.0,25.98,3.4,1.24
2018-12-11,11081.65,26163.4,14579.6,3286.1,8846.8,13709.5,2976.35,8746.6,10549.15,21.76,718.9,25.52,3.34,1.26
2018-12-10,11060.95,26102.65,14419.2,3264.6,8784.25,13657.45,2969.2,8535.3,10488.45,22.64,734.3,25.37,3.32,1.27
2018-12-07,11316.45,26594.3,14662.9,3314.75,8869.8,14013.65,3036.95,8682.6,10693.7,23.23,698.2,25.87,3.38,1.24
2018-12-06,11158.85,26198.3,14693.75,3308.55,8791.4,13989.85,3018.0,8686.5,10601.15,21.19,716.6,25.65,3.35,1.25
2018-12-05,11316.75,26519.6,15012.95,3368.85,8992.9,14294.25,3058.75,8812.2,10782.9,20.069,711.43,26.09,3.41,1.23
2018-12-04,11351.3,26693.8,14999.9,3436.3,9212.2,14359.1,3108.8,9064.4,10869.5,20.74,716.1,26.3,3.44,1.22
2018-12-03,11428.85,26857.55,14740.4,3429.4,9260.6,14333.75,3120.1,9053.4,10883.75,16.44,701.4,26.33,3.44,1.22
2018-11-30,11438.8,26862.95,14638.05,3397.3,9270.2,14323.95,3087.0,9275.7,10876.75,18.07,693.8,26.31,3.44,1.22
2018-11-29,11428.3,26939.6,14465.25,3416.5,9202.1,14367.9,3095.3,9090.65,10858.7,18.79,700.2,26.27,3.43,1.22
2018-11-28,11222.85,26457.95,14632.9,3376.9,9096.45,14264.75,3073.4,9014.8,10728.85,18.49,700.7,25.96,3.39,1.24
2018-11-27,11173.3,26443.1,14225.35,3410.35,9165.0,14185.6,3119.4,9058.45,10685.6,19.02,706.7,25.85,3.38,1.24
2018-11-26,11124.35,26365.6,14025.4,3399.95,9158.8,14003.6,3116.95,9180.5,10628.6,18.9,708.4,25.71,3.36,1.25
2018-11-22,10994.2,25999.45,13835.7,3420.2,9062.65,13978.65,3095.05,9302.3,10526.75,19.740000000000002,711.7,25.43,3.33,1.26
2018-11-21,11087.8,26262.05,13879.15,3469.3,9119.3,14124.35,3109.85,9375.1,10600.05,20.8,716.6,25.55,3.35,1.25
2018-11-20,11043.15,26113.35,14285.05,3467.2,9133.65,14333.7,3121.25,9218.7,10656.2,22.48,714.8,25.62,3.37,1.25
2018-11-19,11128.6,26300.7,14599.75,3528.3,9207.65,14466.45,3140.8,9399.25,10763.4,20.1,715.1,25.88,3.41,1.23
2018-11-16,11140.05,26245.55,14473.15,3499.4,9112.35,14312.6,3116.5,9301.35,10682.2,18.14,718.1,25.69,3.38,1.24
2018-11-15,11055.2,26154.75,14354.15,3509.85,9108.25,14130.6,3083.05,9218.55,10616.7,19.98,713.2,25.53,3.36,1.25
2018-11-14,10934.95,25930.15,14338.45,3511.1,9051.4,14160.75,3071.3,9216.15,10576.3,21.25,711.3,25.43,3.35,1.25
2018-11-13,10867.6,25768.6,14698.2,3481.05,9126.9,14091.05,3068.65,9422.55,10582.5,20.02,714.2,25.45,3.35,1.25
2018-11-12,10757.0,25539.75,14650.5,3429.65,9051.5,13849.3,3028.05,9557.5,10482.2,20.45,731.6,25.21,3.32,1.26
2018-11-09,10874.6,25771.0,14553.25,3482.7,9277.75,14074.6,3070.5,9643.9,10585.2,17.36,707.2,25.46,3.35,1.25
2018-11-07,10860.8,25737.5,14674.45,3479.55,9219.5,14169.7,3053.25,9511.6,10598.4,16.36,704.1,25.49,3.36,1.25
2018-11-06,10800.25,25598.0,14577.3,3453.85,9130.45,14082.8,3043.7,9454.95,10530.0,19.91,716.4,25.32,3.34,1.26
2018-11-05,10840.45,25732.2,14471.75,3460.4,9153.65,13985.75,3033.5,9460.5,10524.0,19.96,728.7,25.33,3.34,1.26
2018-11-02,10864.95,25701.65,14396.7,3469.6,9180.2,14005.3,3059.85,9547.85,10553.0,19.51,713.35,25.4,3.35,1.25
2018-11-01,10684.85,25323.65,14622.0,3381.85,8814.2,13742.4,3001.6,9609.15,10380.45,19.34,688.7,24.98,3.29,1.27
2018-10-31,10639.95,25153.25,14940.1,3345.95,8820.55,13753.35,2969.9,9757.5,10386.6,21.23,734.6,25.0,3.29,1.27
2018-10-30,10398.65,24807.75,14355.85,3326.7,8744.6,13660.5,2936.4,9535.3,10198.4,23.35,738.4,24.55,3.24,1.32
2018-10-29,10472.45,24959.7,14132.65,3360.35,8723.9,13965.2,2930.4,9590.4,10250.85,24.7,739.5,24.65,3.26,1.31
2018-10-26,10260.1,24421.05,13798.6,3282.4,8578.05,13523.7,2834.75,9115.1,10030.0,24.16,740.2,24.12,3.19,1.34
2018-10-25,10341.7,24817.45,14070.8,3301.25,8580.95,13491.35,2851.65,9142.7,10124.9,24.22,737.0,24.36,3.22,1.33
2018-10-24,10464.85,25064.2,14049.15,3339.9,8663.9,13632.65,2890.1,9334.4,10224.75,25.23,736.6,24.6,3.25,1.31
2018-10-23,10321.7,24972.45,14014.7,3309.45,8649.15,13611.85,2850.75,9368.25,10146.8,20.71,743.3,24.41,3.22,1.32
2018-10-22,10336.05,25078.6,14421.4,3348.45,8700.45,13661.55,2849.15,9646.65,10245.25,19.64,734.2,24.65,3.26,1.31
2018-10-19,10284.25,25085.8,14476.85,3399.15,8690.25,14014.05,2852.0,9650.3,10303.55,19.89,737.0,24.83,3.27,1.3
2018-10-17,10416.6,25188.6,14949.6,3432.45,8834.7,14405.5,2867.1,9686.4,10453.05,17.4,739.9,25.19,3.32,1.29
2018-10-16,10628.25,25589.65,14887.35,3498.35,9102.9,14596.95,2911.2,9836.75,10584.75,17.62,740.6,25.52,3.36,1.27
2018-10-15,10545.05,25388.05,14797.2,3462.25,9034.6,14363.15,2887.65,9774.1,10512.5,21.3,742.5,25.42,3.34,1.28
2018-10-12,10537.55,25395.85,14539.2,3459.1,9084.45,14243.05,2894.65,9525.6,10472.5,21.31,727.0,25.33,3.33,1.28
2018-10-11,10266.9,24783.95,14683.0,3342.0,8739.5,13796.55,2838.45,9488.65,10234.65,24.98,720.95,24.75,3.25,1.31
2018-10-10,10563.6,25321.7,15143.2,3392.9,8961.95,13779.35,2895.45,9771.35,10460.1,22.96,720.9,25.3,3.32,1.28
2018-10-09,10212.45,24527.65,15369.8,3335.25,8732.9,13591.35,2826.55,9638.75,10301.05,15.95,708.4,24.91,3.27,1.3
2018-10-08,10175.95,24618.35,15305.2,3359.4,8969.1,13828.15,2828.75,9505.8,10348.05,15.69,683.8,25.03,3.29,1.3
2018-10-05,10216.9,24443.45,15591.65,3359.45,8915.1,13278.0,2845.4,9547.35,10316.45,14.82,725.6,24.95,3.28,1.3
2018-10-04,10481.65,24819.3,15441.1,3580.65,9207.0,14427.8,2919.7,9630.75,10599.25,14.22,711.7,25.63,3.37,1.27
2018-10-03,10589.4,25069.9,15909.8,3683.2,9375.3,15371.05,2933.45,9950.9,10858.25,11.61,712.85,26.26,3.45,1.24
2018-10-01,10706.55,25367.0,16213.6,3687.75,9659.55,15539.75,2965.25,10034.4,11008.3,12.0,686.4,26.62,3.5,1.22
2018-09-28,10577.1,25119.85,15838.05,3686.5,9590.25,15697.2,2967.3,9972.45,10930.45,12.12,703.7,26.44,3.47,1.23
2018-09-27,10524.95,25042.15,16018.0,3761.3,9815.4,15694.95,3045.45,10092.45,10977.55,12.41,703.5,26.69,3.47,1.23
2018-09-26,10703.6,25376.3,15932.45,3785.9,10002.2,15703.9,3084.55,10289.3,11053.8,12.89,708.5,26.87,3.5,1.22
2018-09-25,10684.3,25330.35,16234.9,3749.0,10100.45,15540.6,3074.9,10245.15,11067.45,12.42,713.9,26.91,3.56,1.21
2018-09-24,10485.15,24970.35,16175.3,3732.9,10001.0,15588.55,3082.55,9994.75,10967.4,12.2,713.8,26.66,3.53,1.22
2018-09-21,10858.45,25596.9,15833.5,3776.85,10407.4,15575.3,3139.6,10252.35,11143.1,11.68,706.5,27.09,3.59,1.2
2018-09-19,10973.05,26277.35,16063.95,3778.3,10527.9,15458.45,3160.25,10456.95,11234.35,11.75,713.5,27.31,3.61,1.19
2018-09-18,11065.85,26441.45,16031.0,3760.8,10565.65,15460.2,3168.5,10465.4,11278.9,12.79,713.7,27.42,3.63,1.19
2018-09-17,11223.5,26820.3,16119.8,3809.0,10730.8,15609.05,3225.85,10504.15,11377.75,13.68,711.8,27.66,3.66,1.18
2018-09-14,11414.7,27163.85,16072.5,3832.05,10826.7,15791.9,3244.65,10652.85,11515.2,12.07,706.0,28.0,3.71,1.16
2018-09-12,11208.45,26819.2,16054.05,3736.85,10692.75,15601.05,3190.45,10391.6,11369.9,13.14,713.04,27.64,3.66,1.18
2018-09-11,11186.3,26807.5,15993.15,3711.35,10681.4,15477.45,3161.75,10279.05,11287.5,13.22,717.9,27.44,3.63,1.19
2018-09-10,11340.3,27201.75,16105.3,3755.85,10843.9,15675.8,3204.9,10446.5,11438.1,14.16,720.8,27.81,3.68,1.17
2018-09-07,11502.1,27481.45,16104.75,3826.85,11036.65,15937.4,3237.8,10661.25,11589.1,14.88,709.4,28.17,3.73,1.15
2018-09-06,11501.8,27468.7,16081.65,3791.6,10798.55,15803.45,3217.65,10583.15,11536.9,14.65,712.75,28.05,3.71,1.16
2018-09-05,11459.65,27376.05,16039.9,3762.8,10788.4,15486.55,3204.1,10303.4,11476.95,13.91,722.8,27.9,3.69,1.17
2018-09-04,11521.6,27430.75,16048.7,3762.0,10754.1,15587.95,3223.95,10205.55,11520.3,13.16,708.0,28.01,3.71,1.16
2018-09-03,11631.3,27819.5,15724.7,3842.05,10935.65,15598.6,3275.0,10359.9,11582.35,12.86,703.6,28.16,3.73,1.16
2018-08-31,11719.05,28061.75,15811.4,3852.45,11009.25,15763.0,3289.25,10390.95,11680.5,12.86,697.3,28.4,3.76,1.15
2018-08-30,11743.35,28103.25,15529.85,3851.95,11007.6,15960.6,3252.1,10120.55,11676.8,13.53,693.0,28.51,3.76,1.15
2018-08-29,11807.45,28224.1,15524.95,3838.4,11057.15,16059.95,3238.4,10008.9,11691.9,12.25,694.9,28.55,3.76,1.14
2018-08-28,11796.95,28269.65,15583.05,3826.5,11044.15,16241.65,3251.75,10050.1,11738.5,12.5,695.4,28.66,3.82,1.15
2018-08-27,11741.2,28264.2,15514.95,3799.45,10993.55,16082.7,3254.3,10094.2,11691.95,12.16,687.0,28.72,3.81,1.15
2018-08-24,11592.15,27834.7,15260.05,3750.3,10903.0,15875.0,3208.6,10061.1,11557.1,11.99,685.1,28.06,3.76,1.16
2018-08-23,11625.45,28027.9,15321.95,3716.55,10959.6,15798.5,3215.1,10076.8,11582.75,12.41,683.6,28.32,3.77,1.16
2018-08-21,11706.25,28257.9,15134.65,3731.75,10979.25,15622.4,3183.55,9950.5,11570.9,12.86,680.1,28.29,3.77,1.16
2018-08-20,11708.85,28274.25,14996.1,3710.4,10997.9,15520.25,3177.25,9799.15,11551.75,12.49,676.1,28.25,3.76,1.16
2018-08-17,11621.65,28128.55,15126.4,3659.2,10878.7,15250.05,3092.15,9693.85,11470.75,12.64,677.3,28.11,3.74,1.17
2018-08-16,11536.45,27826.55,15044.35,3612.9,10830.95,15238.6,3076.65,9595.35,11385.05,13.45,678.5,27.9,3.71,1.18
2018-08-14,11669.85,28021.7,15009.25,3651.1,10803.15,15309.85,3093.6,9481.15,11435.1,13.31,683.9,28.02,3.72,1.18
2018-08-13,11602.7,27794.4,14880.25,3635.05,10756.7,15141.3,3113.65,9186.6,11355.75,14.78,685.5,27.8,3.7,1.18
2018-08-10,11768.75,28124.25,14679.25,3683.85,10839.45,15375.6,3131.4,9138.25,11429.5,13.16,718.7,27.83,3.72,1.18
2018-08-09,11838.1,28320.0,14603.35,3715.15,10813.8,15491.4,3155.35,9249.95,11470.7,11.27,692.28,28.11,3.74,1.17
2018-08-08,11770.25,28062.45,14608.2,3698.9,10821.2,15483.8,3160.4,9307.25,11450.0,10.85,678.9,28.23,3.73,1.17
2018-08-07,11702.4,27875.9,14613.75,3682.25,10855.65,15219.7,3150.75,9371.05,11389.45,10.93,693.55,28.26,3.71,1.18
2018-08-06,11699.05,27898.5,14605.55,3677.75,10822.8,15319.25,3166.5,9408.6,11387.1,11.27,718.4,28.26,3.71,1.18
2018-08-03,11636.0,27695.5,14649.05,3659.7,10775.3,15205.95,3153.4,9500.75,11360.8,11.64,703.0,28.23,3.7,1.18
2018-08-02,11459.3,27355.95,14552.6,3639.8,10733.65,15103.0,3135.45,9424.65,11244.7,12.19,691.2,27.89,3.66,1.2
2018-08-01,11590.25,27596.6,14679.35,3649.35,10890.1,15245.3,3149.75,9301.7,11346.2,13.15,684.2,28.14,3.69,1.19
2018-07-31,11662.9,27764.15,14587.8,3641.1,10973.75,15150.2,3158.1,9179.4,11356.5,12.83,684.7,28.22,3.7,1.18
2018-07-30,11738.85,27842.6,14420.55,3629.2,10925.05,14911.5,3151.15,9115.55,11319.55,14.26,687.0,28.12,3.69,1.19
2018-07-27,11691.0,27634.4,14517.9,3599.1,10874.8,14693.8,3135.3,9039.0,11278.35,13.03,687.7,28.02,3.67,1.19
2018-07-26,11588.45,27406.4,14468.1,3555.65,10770.0,14474.1,3120.2,8994.65,11167.3,12.14,689.8,27.75,3.64,1.2
2018-07-25,11398.2,27031.3,14575.35,3540.45,10809.95,14457.0,3109.1,8969.25,11132.0,12.29,692.2,27.66,3.63,1.2
2018-07-24,11332.85,26974.4,14663.9,3547.85,10861.3,14488.0,3137.05,9049.05,11134.3,12.41,691.6,27.66,3.63,1.2
2018-07-23,11312.7,27008.15,14683.2,3466.7,10770.6,14508.35,3078.4,8937.4,11084.75,12.62,689.4,27.54,3.61,1.21
2018-07-20,11270.55,26873.2,14701.4,3421.2,10752.7,14542.3,3032.3,8895.25,11010.2,12.86,692.4,27.36,3.59,1.22
2018-07-19,11208.7,26789.65,14489.85,3430.55,10799.0,14431.3,3013.8,8749.9,10957.1,12.87,686.9,27.22,3.69,1.19
2018-07-18,11279.35,26880.9,14631.65,3441.25,10808.6,14363.4,3047.4,8885.65,10980.45,12.1,687.2,27.28,3.7,1.19
