HINDUNILVR_Close,ICICIBANK_Close,LT_Close,BHARTIARTL_Close,INFY_Close,ITC_Close,HDFCBANK_Close,SBIN_Close,RELIANCE_Close,TCS_Close
6288.5,1438.05,5179.049999999999,671.0,25768.4,6504.0,4116.5,2680.2,4032.0,9563.0
6311.5,1452.0,5261.85,676.3,25722.4,6587.0,4199.5,2702.25,4073.0,9606.4
6241.0,1454.05,5257.049999999999,673.9,25685.6,6627.0,4184.0,2696.2,4026.0,9671.6
6251.5,1462.85,5228.1,678.5,25967.6,6668.0,4283.25,2698.1,4127.8,9642.0
6276.0,1451.35,5248.049999999999,688.9,26763.6,6696.0,4202.25,2684.7,4108.8,9954.2
6273.5,1411.2,5017.65,681.1,26737.2,6716.0,4146.25,2575.2,3980.2,9797.8
6298.5,1403.05,4954.950000000001,683.0,26482.8,6830.0,4151.5,2582.25,4003.8,9592.6
6318.5,1389.0,4964.25,668.1,26341.6,6843.0,4116.75,2545.7,3988.8,9407.2
6418.5,1356.6,4723.049999999999,671.0,26613.2,6918.0,4059.0,2425.25,3866.0,9577.8
6229.5,1344.25,4792.35,664.2,25802.0,6899.0,4087.25,2411.05,3847.0,9705.0
6189.0,1394.6,4900.950000000001,669.1,25805.2,6847.0,4134.0,2517.6,3888.8,9597.2
6213.0,1460.85,4977.15,672.4,25836.8,6884.0,4178.75,2573.55,3958.8,9607.4
6268.5,1450.6,5006.85,673.2,25914.4,6885.0,4159.0,2602.25,3930.0,9527.8
6225.0,1480.45,5059.5,672.5,26012.4,6882.0,4162.25,2562.5,3907.0,9764.8
6275.5,1482.6,5010.75,674.4,25605.6,6997.0,4137.25,2523.2,3990.6,9855.0
6336.0,1483.25,4964.85,708.3,25869.6,7058.0,4199.25,2524.2,4123.8,10129.6
6341.0,1506.0,4960.65,708.7,26795.6,7073.0,4181.5,2540.35,4133.0,10344.6
6429.0,1506.4,4990.35,709.2,27058.0,7129.0,4211.25,2557.1,4164.2,10380.8
6637.5,1475.65,4974.0,709.6,26817.6,7146.0,4177.5,2500.55,4087.4,10423.0
6868.0,1451.0,4923.299999999999,707.9,26968.8,7144.0,4147.75,2489.65,4022.4,10357.2
6946.5,1488.45,4572.299999999999,746.3,26977.6,7185.0,4194.0,2469.5,4024.6,10380.2
6866.0,1471.25,4508.700000000001,745.8,26941.2,7121.0,4170.0,2439.25,4025.8,10320.2
6935.5,1475.65,4406.1,760.1,26730.4,6991.0,4077.25,2437.2,3905.2,10065.6
6996.5,1491.4,4481.85,753.8,27724.4,7090.0,4065.0,2461.4,3940.0,10104.2
7048.5,1486.55,4470.15,749.5,28104.0,7120.0,4101.0,2473.9,3935.4,10094.8
7078.5,1447.1,4449.9,735.3,28606.8,6921.0,4050.0,2426.25,3952.6,10026.6
7019.5,1444.85,4445.700000000001,731.6,28058.8,6925.0,4057.5,2436.1,3957.2,9879.2
7020.5,1437.15,4328.4,748.0,27861.2,6971.0,3980.75,2417.95,3922.0,9914.8
6979.5,1440.9,4388.25,752.9,28588.0,6954.0,3964.75,2414.45,3922.0,9873.6
7009.0,1463.3,4467.299999999999,739.9,28614.4,6941.0,4036.0,2429.15,3937.6,9887.0
7187.0,1452.2,4360.799999999999,737.2,28867.2,7146.0,4062.0,2368.95,3960.6,10000.2
7145.5,1479.65,4452.299999999999,730.4,28900.4,7137.0,4133.5,2362.5,4011.8,9999.0
7248.0,1530.7,4548.0,752.6,28478.4,7013.0,4161.75,2421.2,4052.2,9950.4
7195.5,1542.9,4597.950000000001,754.3,28382.4,6972.0,4119.25,2442.25,4037.2,9754.0
7118.5,1542.75,4553.700000000001,749.1,28436.4,6899.0,4102.75,2414.75,3993.4,9744.8
7103.5,1544.95,4600.35,742.2,28391.6,6923.0,4162.5,2467.55,3980.4,9729.8
7042.0,1539.55,4620.0,730.2,28808.0,6873.0,4233.75,2524.7,3993.2,9856.8
7167.0,1514.3,4582.35,738.2,29022.4,6986.0,4217.25,2506.15,3983.2,10088.2
7273.5,1508.05,4518.6,739.2,28993.2,7049.0,4212.5,2496.0,3973.4,10135.2
7348.5,1540.3,4510.950000000001,738.0,29044.4,7047.0,4183.0,2505.0,3974.8,10199.8
7424.5,1556.8,4579.5,739.6,28790.4,7106.0,4217.75,2460.7,3994.8,10089.4
7404.0,1598.3,4732.049999999999,751.6,28797.2,7011.0,4206.0,2504.35,4056.4,10148.6
7327.0,1591.1,4738.049999999999,783.2,28910.0,7094.0,4296.0,2522.0,4095.2,10151.6
7328.0,1580.8,4794.6,809.0,29874.0,6978.0,4283.25,2505.0,4125.0,10425.6
7371.0,1571.65,4769.85,809.0,29670.0,7008.0,4259.25,2486.15,4103.6,10339.0
7337.5,1547.05,4837.799999999999,802.2,29846.0,7016.0,4242.25,2515.75,4102.6,10394.4
7458.0,1567.8,4888.200000000001,807.5,30253.2,7079.0,4323.75,2565.9,4150.8,10570.8
7519.0,1545.75,4815.75,812.2,29888.4,7164.0,4328.0,2567.35,4132.0,10525.0
7491.0,1570.1,4755.299999999999,815.5,29338.4,7021.0,4286.5,2549.95,4063.4,10400.6
7556.0,1565.85,4785.450000000001,812.1,29473.2,7024.0,4271.75,2603.1,4077.6,10393.4
7575.0,1564.4,4736.1,828.0,29359.2,7113.0,4278.5,2630.4,4062.4,10430.4
7548.5,1553.35,4681.65,823.1,29130.4,7034.0,4301.75,2623.25,4011.0,10233.2
7560.0,1525.75,4546.950000000001,824.6,29210.0,7063.0,4255.0,2563.1,3917.6,10203.4
7546.5,1529.75,4557.450000000001,828.7,29928.4,7095.0,4232.0,2562.35,3954.6,10364.8
7496.5,1565.0,4722.6,831.8,29576.0,7174.0,4290.75,2620.4,4019.6,10569.2
7372.5,1572.2,4597.35,829.9,29616.4,7188.0,4301.25,2568.0,3981.8,10856.8
7417.0,1578.85,4599.6,830.3,29204.8,7415.0,4284.25,2601.55,3966.2,10887.2
7420.5,1538.5,4487.25,813.0,28856.8,7416.0,4244.25,2556.2,3863.4,10752.8
7641.0,1516.4,4392.0,806.3,29158.4,7544.0,4277.25,2486.35,3860.2,10572.0
7593.5,1465.3,4341.299999999999,812.5,29528.0,7533.0,4249.75,2377.7,3719.4,10834.4
7514.5,1477.95,4428.0,810.1,29441.2,7434.0,4358.25,2445.25,3733.0,10736.0
7465.0,1458.5,4405.799999999999,806.5,29992.4,7322.0,4325.5,2449.7,3732.6,11071.8
7460.0,1433.55,4374.75,810.4,29982.0,7404.0,4363.25,2445.7,3782.8,10946.4
7361.5,1428.85,4340.549999999999,806.4,30778.4,7282.0,4340.0,2423.35,3708.8,11102.4
7358.0,1429.65,4244.4,806.8,30650.4,7255.0,4312.25,2366.4,3704.6,10925.4
7347.5,1448.55,4341.75,799.4,29201.2,7314.0,4338.0,2411.25,3746.8,10732.8
7391.0,1488.4,4460.700000000001,809.9,29174.4,7310.0,4438.0,2479.55,3818.6,10824.2
7203.5,1458.95,4385.1,784.6,31109.2,7062.0,4336.5,2451.2,3842.6,10714.0
7204.0,1477.9,4337.4,783.1,31540.4,7011.0,4384.0,2485.45,3831.6,10866.2
7312.5,1478.05,4319.700000000001,796.8,31346.4,6940.0,4341.75,2523.55,3845.0,10796.8
7306.0,1460.55,4271.1,776.3,30922.4,7049.0,4294.25,2466.4,3724.0,10712.4
7263.0,1505.2,4358.700000000001,791.9,30813.2,7079.0,4426.25,2521.9,3751.6,9764.6
7365.5,1536.9,4485.75,803.4,30498.8,7040.0,4469.0,2569.45,3740.2,9693.2
7497.5,1582.1,4536.0,821.3,30183.6,7027.0,4477.75,2584.15,3717.4,9733.6
7574.0,1571.0,4661.25,818.9,30368.4,6980.0,4468.25,2575.25,3782.6,9807.4
7589.5,1575.35,4675.35,820.5,30440.4,7008.0,4482.25,2578.55,3810.8,9861.4
7204.5,1573.05,4702.049999999999,829.1,30424.4,6991.0,4486.25,2597.8,3765.4,9828.6
7170.5,1601.25,4729.5,815.4,30306.0,7003.0,4476.5,2656.75,3736.2,9914.4
7239.5,1605.85,4731.6,810.2,31051.6,7089.0,4457.75,2643.75,3806.4,10024.2
7316.0,1614.05,4793.1,815.0,31572.4,7098.0,4483.25,2638.0,3917.0,10232.8
7383.5,1626.65,4966.35,797.8,32410.0,7104.0,4559.25,2702.8,4002.2,10431.4
7398.5,1645.7,4973.4,791.5,32687.2,7109.0,4553.5,2723.45,4009.4,10361.4
7477.5,1671.35,4997.700000000001,769.1,32998.4,7183.0,4564.0,2781.9,3965.2,10398.0
7615.0,1684.7,4961.4,781.7,33332.8,7113.0,4497.25,2742.5,3922.0,10291.4
7710.0,1667.0,4858.200000000001,782.5,33324.0,7434.0,4523.25,2739.5,3877.4,10278.6
7723.0,1685.55,4911.6,770.0,33001.6,7282.0,4539.5,2740.35,3910.8,10322.8
7700.0,1707.95,4840.5,774.6,32848.0,7390.0,4558.75,2746.05,3896.2,10367.0
7643.5,1692.5,4849.200000000001,781.8,33428.8,7367.0,4579.75,2719.3,3877.0,10353.8
7561.5,1692.3,4864.950000000001,776.7,33533.2,7384.0,4650.5,2787.85,3876.6,10425.8
7572.0,1673.85,4847.549999999999,786.4,33747.6,7404.0,4594.75,2940.6,3940.8,10473.2
7518.5,1681.2,4933.799999999999,799.0,33458.8,7405.0,4661.0,2945.75,3954.6,10343.4
7602.0,1682.9,4975.799999999999,803.5,33386.8,7357.0,4632.75,2910.5,3912.6,10295.0
7612.5,1687.95,4934.85,795.5,33804.8,7401.0,4591.0,2971.0,3923.0,10421.8
7530.0,1730.7,4998.9,803.1,33169.2,7523.0,4664.25,3055.0,3990.8,10488.6
7501.0,1773.3,5009.549999999999,798.9,34200.8,7499.0,4726.0,3088.5,3941.4,10630.8
7657.0,1737.25,4910.4,807.2,34425.6,7108.0,4767.75,3044.5,3972.0,10544.0
7697.5,1710.4,4893.0,786.7,34403.6,7268.0,4756.5,3062.5,3948.2,10509.2
7900.5,1723.2,4857.450000000001,770.8,34927.2,7212.0,4740.75,3058.5,3954.6,10613.2
7861.0,1754.4,4918.049999999999,764.6,34878.8,7263.0,4785.75,3214.0,3966.4,10572.0
8086.5,1758.15,4866.0,755.6,34798.8,7292.0,4750.0,3196.0,3846.4,10771.8
8058.0,1770.5,4918.950000000001,768.7,17012.8,7316.0,4716.5,3187.0,3850.6,10629.2
8190.0,1794.1,4932.450000000001,756.8,16988.0,7265.0,4665.5,3179.5,3873.4,10541.4
8246.5,362.2,4887.9,739.8,16814.4,7663.0,4707.0,3203.0,3834.2,10551.8
8206.5,359.8,4885.5,735.6,16562.4,7827.0,4713.75,3175.5,3829.4,10315.8
8200.0,353.8,4805.4,739.5,31522.4,7956.0,4635.75,3129.0,3778.4,10051.2
8129.5,1752.0,4678.799999999999,708.3,31436.8,7887.0,4633.75,3065.5,3759.4,10059.4
7978.0,1760.25,4632.9,706.6,31420.0,7900.0,4657.0,3159.5,3730.2,10031.6
7960.5,1739.75,4614.299999999999,686.6,30736.8,7932.0,4668.0,3140.5,3624.6,9968.6
7977.5,1731.5,4532.85,695.9,31018.4,7914.0,4657.5,3113.5,3529.4,9802.8
7901.0,1726.25,4503.6,699.9,30796.8,7851.0,4707.5,3105.5,3515.2,9434.6
7666.5,1653.5,4450.049999999999,700.1,31008.0,7612.0,4628.75,2956.0,3458.4,9772.2
7663.5,1661.75,4405.5,684.1,31016.0,7436.0,4609.25,3017.5,3478.0,9776.4
7659.5,1728.75,4519.200000000001,696.4,31454.4,7497.0,4670.25,3071.0,3520.4,9842.8
7551.5,1780.0,4605.450000000001,686.2,31978.4,7376.0,4707.25,3041.5,3602.2,10042.2
7678.5,1796.0,4572.6,697.6,31993.6,7482.0,4818.5,3077.0,3619.6,10053.6
7661.0,1765.0,4493.4,710.4,31546.4,7493.0,4798.75,3072.0,3575.0,10066.8
7570.0,1765.5,4433.549999999999,706.2,30888.8,7428.0,4726.25,3057.5,3536.6,9919.6
7503.5,1754.75,4470.6,708.6,31236.0,7359.0,4743.25,3076.5,3555.4,10020.0
7588.5,1745.75,4470.9,702.4,31324.8,7397.0,4758.5,3075.5,3588.0,10091.6
7595.0,1751.25,4494.75,699.5,31461.6,7366.0,4782.25,3097.5,3520.6,10120.2
7601.0,1765.5,4483.950000000001,705.4,31560.8,7374.0,4758.0,3118.5,3564.6,10233.0
7584.5,1761.5,4508.85,725.8,31590.4,7343.0,4760.25,3140.0,3551.6,10182.2
7559.5,1811.5,4603.950000000001,730.1,32211.2,7366.0,4826.5,3152.5,3542.2,10317.8
7603.0,1815.25,4668.0,713.9,31934.4,7395.0,4785.75,3127.5,3503.4,10161.0
7747.0,1738.25,4512.299999999999,708.3,31267.2,7205.0,4711.25,2999.0,3344.4,9786.4
8019.0,1691.25,4501.5,710.0,31416.8,7071.0,4725.0,3001.5,3417.2,9670.8
8170.5,1737.25,4530.15,722.3,31575.2,7248.0,4824.25,3048.5,3368.2,9775.2
8646.0,1709.25,4500.75,711.6,33191.2,7138.0,4878.25,3032.0,3441.2,10049.2
8966.0,1732.75,4602.6,697.9,33855.2,7157.0,4835.25,3071.0,3401.2,10038.8
8845.5,1704.5,4558.5,692.6,33422.4,7202.0,4816.75,3051.0,3372.6,9991.6
9240.5,1684.5,4554.0,691.6,34058.4,6956.0,4819.5,3047.0,3339.8,10087.8
9215.5,1764.25,4721.1,698.7,34148.0,7158.0,4965.75,3203.0,3457.0,10156.4
9410.5,1769.25,4775.25,685.7,33892.8,7202.0,5006.75,3154.5,3478.8,10128.6
8925.5,1804.0,4844.549999999999,700.9,33640.0,7176.0,5022.75,3131.5,3518.6,10044.0
8954.5,1838.75,4888.65,709.8,33987.2,7422.0,5104.75,3181.5,3612.2,10001.8
9419.5,1842.25,4963.65,738.0,34718.4,7054.0,5099.75,3262.0,3627.0,10055.2
9446.5,1849.0,4989.9,740.0,35143.2,7013.0,5106.25,3246.5,3535.0,10054.2
9653.0,1853.5,5133.9,768.2,35440.8,6989.0,5214.0,3274.5,3547.6,10014.4
9419.5,1917.5,5226.0,788.4,34184.0,7203.0,5370.25,3300.5,3556.2,10008.2
9338.5,1920.25,5095.049999999999,747.2,34312.8,7246.0,5291.75,3346.0,3627.4,10158.4
9416.0,1901.5,5171.700000000001,751.6,34328.0,7404.0,5475.0,3270.0,3717.6,10178.6
9325.5,1803.5,5101.65,747.4,34270.4,7371.0,5386.75,3089.5,3661.0,9928.2
9080.0,1759.25,5205.299999999999,718.6,34189.6,7213.0,5408.0,3075.0,3632.2,10056.8
9108.5,1733.0,5167.5,743.1,33934.4,7321.0,5320.5,3003.0,3750.4,10233.0
8999.0,1723.25,5065.200000000001,737.9,34285.6,7352.0,5338.5,2930.5,3715.2,10057.2
9090.5,1678.0,5047.200000000001,729.4,35100.8,7378.0,5382.5,2908.0,3694.8,10209.6
9057.5,1646.75,5050.65,736.5,35688.0,7470.0,5267.5,2903.0,3639.6,10303.0
9001.5,1600.25,4717.35,712.2,35982.4,7358.0,5200.5,2795.0,3586.8,10051.6
8877.5,1655.25,4715.1,712.3,36452.8,7398.0,5272.25,2873.0,3528.0,9764.6
9003.0,1673.5,4838.1,712.2,36557.6,7423.0,5292.0,2859.5,3602.8,9839.6
8878.0,1695.75,4950.15,705.4,36979.2,7408.0,5380.0,2843.0,3636.6,9848.6
8928.0,1719.25,4986.450000000001,710.0,36737.6,7561.0,5329.0,3069.5,3670.0,10155.0
9070.0,1690.25,4945.35,722.7,36460.0,7792.0,5337.75,3067.0,3611.2,10339.2
9129.0,1712.0,4990.049999999999,704.0,36744.0,7865.0,5374.0,3057.0,3606.6,10542.6
9081.5,1692.75,5095.65,713.4,37195.2,7785.0,5399.0,3023.5,3608.2,10724.2
9002.5,1654.75,5032.799999999999,698.7,36529.6,7921.0,5365.25,3023.0,3492.4,10702.2
8861.5,1645.0,5061.0,694.6,36249.6,7805.0,5337.5,2965.5,3405.8,10786.6
9137.0,1630.25,5163.299999999999,684.1,36364.8,7914.0,5338.25,2962.5,3365.8,10819.0
9019.0,1612.5,5093.700000000001,697.2,37081.6,7994.0,5262.25,2955.5,3372.6,10688.8
8864.0,1606.5,5034.15,698.7,36129.6,7913.0,5190.75,2894.0,3368.0,10625.8
8871.5,1676.25,5276.85,710.4,36252.0,7874.0,5270.0,2999.0,3422.2,10649.4
9101.0,1730.75,5304.299999999999,712.5,36743.2,7227.0,5356.0,3016.5,3460.6,10701.0
9356.5,1745.25,5538.299999999999,698.1,36667.2,6865.0,5412.75,3020.0,3457.0,10677.6
9297.0,1743.25,5554.950000000001,698.5,36765.6,6831.0,5416.75,3026.0,3603.2,11104.0
9161.0,1746.75,5513.700000000001,702.5,36394.4,6885.0,5326.5,2938.5,3551.4,10984.0
9397.0,1738.75,5478.15,695.8,35961.6,6925.0,5425.5,2938.0,3539.8,10785.8
9760.0,1664.0,5286.9,686.9,35040.8,6767.0,5295.0,2906.5,3478.6,10587.2
9571.5,1668.25,5257.35,735.9,35168.0,6771.0,5262.75,2876.0,3436.6,10570.8
9689.0,1663.25,5219.1,779.1,34915.2,6764.0,5282.25,2851.5,3423.8,10426.2
9605.5,1691.0,5242.200000000001,795.6,35492.8,6933.0,5273.0,2868.5,3455.2,10476.2
9417.0,1651.0,5076.450000000001,800.5,35526.4,6788.0,5213.25,2807.5,3400.4,10329.4
9317.5,1657.25,5039.4,776.8,36266.4,6708.0,5257.75,2816.5,3368.4,10249.2
9318.0,1674.25,5146.950000000001,773.1,35848.0,6800.0,5290.25,2831.0,3427.4,10334.8
9221.0,1674.0,5097.15,764.5,35672.0,6733.0,5317.75,2873.0,3474.6,10237.4
9226.5,1651.0,5047.200000000001,763.9,35687.2,6667.0,5261.0,2816.0,3424.6,10385.0
8957.5,1593.0,5011.049999999999,760.5,36119.2,6549.0,5279.5,2782.5,3416.4,10443.8
9024.0,1569.0,5018.549999999999,766.5,35735.2,6548.0,5238.75,2747.5,3367.8,10468.6
8872.0,1559.5,5016.450000000001,787.7,35383.2,6531.0,5189.75,2705.5,3391.8,10365.2
8864.0,1584.5,4898.25,790.0,35505.6,6535.0,5171.25,2654.0,3379.6,10295.0
8659.0,1539.75,4903.35,799.3,34341.6,6448.0,5034.75,2566.5,3317.2,10052.4
8513.0,1572.75,5033.25,753.0,35234.4,6350.0,5073.25,2636.0,3246.8,10059.2
8620.5,1593.5,5186.25,778.8,35648.0,6551.0,5184.5,2679.0,3243.0,10256.6
8735.5,1577.5,5158.950000000001,786.6,35493.6,6517.0,5113.5,2670.5,3304.0,10215.8
8835.0,1615.75,5202.75,804.6,34783.2,6649.0,5166.25,2734.5,3344.2,10170.6
9079.5,1606.25,5273.700000000001,801.6,34851.2,6820.0,5159.75,2746.5,3298.6,10189.2
9134.5,1587.0,5309.1,809.5,34552.0,6812.0,5163.75,2720.5,3331.4,10340.0
9125.5,1575.5,5338.35,838.3,35208.8,6925.0,5177.75,2739.0,3463.6,10565.6
9264.5,1603.0,5312.4,814.4,35440.0,6943.0,5280.5,2808.5,3580.4,10658.2
9338.0,1591.5,5292.0,823.9,35743.2,6933.0,5213.25,2857.5,3617.4,10615.0
9491.5,1584.5,5410.5,851.4,35820.8,7030.0,5194.0,2863.0,3690.0,10622.0
9347.0,1575.0,5362.950000000001,830.3,35419.2,7099.0,5158.25,2900.0,3694.6,10511.0
9331.0,1562.5,5262.9,836.0,35114.4,7002.0,5148.25,2924.0,3713.4,10331.2
9376.5,1550.5,5219.25,811.9,34868.0,7037.0,5091.25,2917.5,3707.4,9899.4
9134.5,1555.75,5095.35,804.6,34114.4,6838.0,5025.5,2876.5,3542.6,9715.2
8731.0,1554.25,5066.25,796.6,34281.6,6839.0,5015.0,2892.0,3505.8,9708.2
9071.5,1564.75,5236.799999999999,798.8,34203.2,6868.0,5065.5,2838.5,3519.0,9780.4
9026.5,1559.25,5172.299999999999,799.7,33952.0,6842.0,5067.5,2776.5,3508.2,9829.0
8895.0,1541.25,5035.799999999999,798.3,31923.2,6959.0,5032.25,2755.5,3515.6,9972.2
8666.5,1511.5,5003.1,782.0,31754.4,6897.0,5027.25,2670.5,3501.2,10000.8
8606.0,1634.25,4996.35,801.5,31374.4,6751.0,5022.75,2725.0,3460.8,9980.0
8577.0,1650.75,4965.75,774.7,31378.4,6563.0,4965.75,2719.0,3400.0,9949.2
8503.5,1655.75,4893.9,762.2,31076.0,6447.0,4944.0,2697.5,3449.4,9854.8
8617.5,1646.5,4887.9,785.8,31889.6,6604.0,5004.75,2771.5,3563.8,9926.2
8790.5,1642.25,4927.200000000001,774.1,31404.0,6525.0,4938.25,2720.5,3568.6,10071.4
8582.0,1560.75,4693.950000000001,780.4,30752.8,6367.0,4853.0,2654.0,3521.0,9852.2
8662.5,1523.0,4706.700000000001,787.3,31104.0,6451.0,4756.5,2609.5,3483.0,10181.0
8952.0,1585.0,4803.75,795.9,31327.2,6560.0,4910.0,2619.5,3558.8,10109.0
8647.0,1617.5,4845.9,792.4,31898.4,6529.0,4951.5,2760.5,3583.8,10224.0
8439.5,1541.0,4678.200000000001,783.1,31153.6,6485.0,4859.75,2674.0,3474.8,10091.6
8410.5,1588.25,4769.1,765.1,31307.2,6557.0,4951.25,2743.0,3540.4,10061.6
8464.5,1574.75,4730.549999999999,772.0,30956.8,6494.0,4955.25,2809.5,3512.8,9997.0
8448.0,1561.75,4775.85,784.0,31388.0,6528.0,4950.5,2874.5,3495.8,10044.6
8527.0,1581.25,4837.049999999999,794.9,31888.8,6660.0,5049.25,2897.5,3566.2,10081.6
8447.5,1576.75,4862.1,796.0,32357.6,6651.0,5037.75,2884.5,3582.2,10050.8
8556.0,1593.75,4837.65,801.1,32756.8,6639.0,5120.25,2926.0,3635.4,10228.2
8643.5,1567.75,4914.9,792.9,32775.2,6548.0,5123.5,2902.5,3587.0,10222.0
8637.5,1568.0,4960.35,789.8,32743.2,6583.0,5121.5,2824.5,3615.4,10471.6
8524.5,1560.75,4890.75,799.8,32268.8,6336.0,5117.75,2776.5,3578.0,10404.0
8553.5,1548.5,4855.200000000001,801.1,32116.8,6280.0,5137.0,2771.5,3538.4,10435.4
8577.0,1565.75,4906.200000000001,817.5,31496.0,6354.0,5190.75,2807.5,3541.2,10461.0
8462.0,1572.5,4880.25,806.0,32265.6,6429.0,5147.0,2776.0,3503.2,10438.0
8595.5,1586.25,4963.35,851.2,32370.4,6542.0,5252.75,2781.5,3508.0,10441.2
8808.0,1582.25,5116.65,833.2,32764.8,6641.0,5181.0,2782.0,3609.0,10471.0
8527.5,1522.5,5020.65,836.2,32138.4,6373.0,5044.0,2662.5,3594.6,10399.6
8314.5,1478.75,4960.950000000001,841.4,32334.4,6088.0,5027.75,2574.0,3585.4,10443.6
8226.5,1450.5,4987.35,832.8,32448.8,6032.0,5074.75,2576.0,3650.8,10422.6
8291.0,1420.5,5050.799999999999,831.2,32186.4,6086.0,5058.75,2578.0,3631.0,10303.4
8122.5,1415.75,5036.25,821.1,32000.8,6087.0,5017.25,2549.5,3541.8,10309.8
8197.5,1435.5,5000.700000000001,815.9,31873.6,6012.0,5009.25,2576.0,3534.8,10246.6
8204.5,1462.5,5118.15,830.1,32424.0,6022.0,5078.0,2606.0,3623.2,10403.0
8167.0,1442.5,5028.450000000001,821.1,31962.4,5941.0,5001.0,2540.0,3508.6,10285.2
8145.0,1479.75,4972.35,829.6,31600.8,5951.0,5045.75,2539.5,3559.4,10023.2
8217.5,1496.0,5005.200000000001,827.3,15847.2,5970.0,5026.0,2502.5,3607.0,10019.2
8349.5,1510.25,5032.200000000001,828.6,15989.6,5979.0,5042.0,2546.0,3615.8,10048.0
8620.5,1506.75,5132.549999999999,844.6,15931.2,6022.0,5023.5,2551.0,3724.8,10055.2
8626.0,1516.75,5151.450000000001,852.9,16031.2,6038.0,5098.0,2581.0,3915.8,10120.2
8577.0,1522.75,5148.299999999999,868.0,15925.6,6100.0,5152.5,2601.5,3986.6,10198.2
8734.5,1575.25,5197.5,849.0,16381.6,6208.0,5235.75,2660.0,3966.8,10366.0
8757.0,1567.5,5299.65,860.6,16006.4,6291.0,5260.5,2677.5,3980.0,10298.4
8965.5,1588.75,5259.75,849.9,15921.6,6273.0,5229.0,2623.5,3963.6,10281.2
8832.5,1574.0,5429.25,853.4,31694.4,6247.0,5325.0,2648.0,4018.2,10200.0
8879.5,1558.5,5342.1,835.9,32168.0,6159.0,5314.25,2652.0,4002.8,10371.2
9004.0,1556.0,5371.65,827.8,31684.8,6199.0,5283.25,2596.5,3963.4,10371.6
9167.0,1540.0,5348.4,840.1,31499.2,6303.0,5335.75,2627.5,4000.4,10203.8
9183.0,1561.0,5435.1,848.9,31916.8,6272.0,5361.75,2677.5,4022.6,10372.4
9234.5,1565.0,5401.049999999999,866.3,31616.0,6301.0,5291.0,2678.5,4043.4,10311.0
9245.0,1572.75,5421.9,870.2,31689.6,6312.0,5371.25,2694.0,4028.8,10415.6
9274.5,1575.75,5448.15,866.2,31465.6,6368.0,5417.5,2708.0,4062.2,10533.2
9243.5,1563.0,5434.049999999999,863.7,31376.0,6347.0,5434.25,2729.0,4013.0,10465.0
9276.5,1537.75,5419.35,860.6,30640.0,6259.0,5344.25,2673.5,3986.4,10380.4
9215.5,1547.5,5546.700000000001,867.8,30016.0,6212.0,5370.25,2677.5,3949.6,10090.0
9002.5,1565.75,5629.200000000001,838.6,30000.0,6198.0,5453.75,2705.5,4007.2,9897.4
9107.0,1582.0,5573.1,847.4,30404.8,6292.0,5480.75,2737.0,4028.0,10038.2
9273.0,1567.25,5572.65,844.6,31080.0,6246.0,5459.25,2682.0,3991.2,9998.0
9290.0,1573.25,5608.200000000001,845.9,31488.0,6280.0,5483.5,2680.5,4044.6,10183.0
9368.5,1585.5,5604.15,849.3,31649.6,6359.0,5573.5,2722.0,4094.8,10160.8
9243.0,1587.25,5614.799999999999,851.7,32059.2,6446.0,5552.75,2711.0,4086.8,10257.6
9131.0,1579.0,5601.9,858.9,32040.0,6410.0,5576.25,2674.5,4099.0,10316.6
8913.0,1557.25,5534.85,890.5,35604.8,6268.0,5490.25,2643.0,4031.2,10245.6
9205.0,1584.0,5563.35,878.8,35300.8,6290.0,5572.0,2685.5,4201.6,10112.2
9042.5,1564.5,5493.15,865.8,35136.0,6302.0,5539.5,2700.5,4181.2,9954.4
9068.0,1503.0,5407.049999999999,867.8,34803.2,6291.0,5539.25,2632.5,4100.2,10020.6
9001.0,1455.5,5230.049999999999,835.9,34089.6,6233.0,5479.25,2584.5,4021.4,9988.2
9047.5,1425.0,5276.85,820.0,34011.2,6224.0,5542.5,2592.0,4041.0,10008.2
8992.0,1446.25,5370.9,835.3,34732.8,6080.0,5541.75,2536.0,3984.0,10027.0
9207.0,1455.0,5321.25,833.9,34240.0,6319.0,5552.75,2568.0,4000.6,9922.6
9216.5,1512.0,5373.75,837.6,34465.6,6520.0,5558.25,2700.5,4007.4,10043.0
9097.0,1564.5,5338.200000000001,837.8,34526.4,6631.0,5477.0,2810.5,4009.8,10038.4
9081.0,1570.25,5324.25,826.5,33832.0,6598.0,5432.25,2886.0,3952.0,10035.6
9086.0,1556.75,5338.799999999999,835.1,34763.2,6636.0,5461.0,2854.0,3951.0,10188.6
9077.5,1555.25,5492.25,830.0,34782.4,6525.0,5479.75,2890.5,3915.8,10293.2
9048.5,1550.75,5500.35,823.2,35059.2,6489.0,5463.25,2813.0,3937.4,10208.2
9061.5,1548.0,5462.25,820.4,34752.0,6419.0,5473.25,2827.5,3875.6,10288.4
8882.0,1511.25,5403.450000000001,809.7,35492.8,6402.0,5473.5,2688.0,3864.0,10416.8
8663.5,1458.25,5287.5,797.4,36620.8,6335.0,5352.25,2563.5,3771.6,10686.8
8665.5,1459.5,5280.450000000001,769.6,37056.0,6327.0,5387.75,2593.0,3733.4,10542.4
8705.5,1513.0,5398.5,790.2,36776.0,6363.0,5509.0,2685.0,3867.8,10812.8
