HINDUNILVR_Close,HINDUNILVR_VWAP,HINDUNILVR_Volume,HINDUNILVR_Turnover,HINDUNILVR_Deliverable Volume,ICICIBANK_Close,ICICIBANK_VWAP,ICICIBANK_Volume,ICICIBANK_Turnover,ICICIBANK_Deliverable Volume,LT_Close,LT_VWAP,LT_Volume,LT_Turnover,LT_Deliverable Volume,BHARTIARTL_Close,BHARTIARTL_VWAP,BHARTIARTL_Volume,BHARTIARTL_Turnover,BHARTIARTL_Deliverable Volume,INFY_Close,INFY_VWAP,INFY_Volume,INFY_Turnover,INFY_Deliverable Volume,ITC_Close,ITC_VWAP,ITC_Volume,ITC_Turnover,ITC_Deliverable Volume,HDFCBANK_Close,HDFCBANK_VWAP,HDFCBANK_Volume,HDFCBANK_Turnover,HDFCBANK_Deliverable Volume,SBIN_Close,SBIN_VWAP,SBIN_Volume,SBIN_Turnover,SBIN_Deliverable Volume,RELIANCE_Close,RELIANCE_VWAP,RELIANCE_Volume,RELIANCE_Turnover,RELIANCE_Deliverable Volume,TCS_Close,TCS_VWAP,TCS_Volume,TCS_Turnover,TCS_Deliverable Volume,Date
2454.0,245.83,14.55141976995531,31.568980080671075,14.101938344127786,671.9,671.55,15.971146527562956,33.99366350146007,15.000280053366891,2593.75,2580.48,13.838092652294035,33.20675022398756,12.48504817580286,837.5,824.38,14.846926931081176,33.0744883760432,14.357504561692718,13992.8,1737.92,13.953824495965186,32.927195518694006,13.377157522221,1887.0,186.71,14.922545939243443,31.665006661193537,14.398948893682284,1276.7,1271.26,14.03420100892832,32.69488902300119,13.188613557817009,1403.85,1388.51,14.79445152929376,33.54336369489702,13.340830410834638,4272.4,2124.55,14.73874830336448,33.9129880561674,13.857954915741278,1624.4,810.95,13.121613096013624,31.33274686801225,12.047158973978686,2008-08-29
2419.5,240.48,14.08528270083698,31.080856534951344,13.585010010196497,665.0,659.43,15.633401441609124,33.63769653629574,14.681934766602357,2566.1,2551.1,13.60628347188491,32.963487201710514,12.352754071229205,816.2,817.18,14.296169714897983,32.51495666306822,13.651676646609646,13786.4,1729.08,14.147858587436923,33.11612945951526,13.429759837965207,1919.5,188.22,14.690812614761075,31.44136422302021,14.080019444162629,1298.3,1273.37,13.488635718635376,32.150986596276674,12.335731549740824,1415.6,1388.38,14.335637391058544,33.084452509321785,12.000333013577835,4283.3,2140.73,14.643596328082552,33.82542268016876,13.53073226545979,1629.9,812.7,12.852804090732134,31.06609588766894,11.755118418801574,2008-09-01
2470.0,246.47,14.9669391806061,31.98711275072004,14.699414452472556,714.05,701.39,16.18368973978824,34.249673220224615,15.07080318132598,2687.8,2655.78,14.326075947872372,33.72349496874569,13.431283810699332,834.65,828.25,14.52535358398334,32.75759221544591,13.936605436742326,14202.0,1762.09,13.864744433203198,32.851928172915514,13.387207641053188,1944.0,194.99,15.156245418197727,31.942136835890697,14.8006427898693,1339.65,1333.48,14.864968666217075,33.5734390211395,14.098083852806218,1523.0,1487.48,14.981318147902073,33.79908052277612,13.488282065989315,4425.5,2182.23,14.740334379255462,33.94136422961788,13.623305924055568,1697.6,834.15,13.40296343145891,31.642307768445782,12.610203530625204,2008-09-02
2406.5,241.79,15.441826432871917,32.44283839926347,15.26468863428533,716.65,717.18,16.28669152337875,34.374950005388854,15.213738924717278,2670.85,2657.63,13.801629662553069,33.19974687190837,12.61872519531831,825.8,828.53,14.898634180809305,33.1312181447415,14.517421722381632,14312.0,1785.56,14.808270728676463,33.80868120330922,14.464080263506451,1891.5,191.3,14.66776056477983,31.4345404833722,14.059182747474765,1303.05,1306.46,14.739398755864872,33.42740367380161,14.012701022624348,1534.7,1519.57,14.752651211667445,33.59176136764851,12.701999836754196,4304.5,2159.08,14.79509453594279,33.98545694922239,13.942041882178358,1688.4,844.51,13.330058615621624,31.581743283814514,12.521944865596303,2008-09-04
2451.0,241.62,14.181110158417187,31.18138267258496,13.677737037367567,686.75,691.49,16.04422260505342,34.09599218331775,15.03023752839708,2616.05,2623.59,13.813544626787303,33.19877085437854,12.877674380968848,803.4,805.96,14.98880443994831,33.193768602037565,14.520812074416485,13698.4,1720.24,14.135864301098064,33.099009814891495,13.666505781900794,1899.0,188.47,14.296449181637698,31.048329513875935,13.4971012008612,1248.5,1257.16,14.689524904871602,33.3390624424371,14.086636328100338,1519.85,1512.96,14.840218289685822,33.6749692720572,13.06648485004249,4161.8,2082.28,14.986457151529793,34.14060321751886,14.333200170567547,1676.8,839.7,13.323411819692982,31.569386318974715,12.573822040737154,2008-09-05
2529.5,252.27,14.835875498558089,31.879319258912304,14.273891909432216,720.45,730.21,16.089125849221915,34.1953822837563,15.339631729428948,2737.5,2764.69,14.427125505391563,33.86473517400095,13.644360368433242,819.8,819.91,14.64889652371351,32.87101692346607,14.075404851486503,14000.4,1750.73,13.989295783735942,32.97001127906738,13.62414179837421,1965.0,196.65,15.622901056965402,32.41726236533622,15.323408203843307,1301.1,1308.44,14.352492697900496,33.04200586595744,13.757889919668,1591.75,1593.92,14.412293303187774,33.299169454558154,12.82151771042608,4266.4,2146.68,14.86930782111986,34.05391094080929,14.3128362665499,1713.4,855.02,14.07217244086806,32.33622732404377,13.55912687411954,2008-09-08
2515.0,251.55,13.798077481064826,30.83862949992487,13.058741769107003,712.1,709.58,15.847321038455195,33.92491746499775,14.828746132852547,2738.95,2726.07,13.824447504229555,33.24799088880335,12.33543285083588,836.9,829.6,14.60558706135418,32.839450537128435,14.074561647616903,13995.6,1739.1,13.969284309620177,32.94333081118662,13.464350379713563,1946.0,194.87,14.670330485110195,31.455591468146302,14.270494453620262,1293.6,1297.51,14.399600398022102,33.08072981941644,13.74976384058481,1558.45,1569.16,14.510631289790156,33.38184971947506,12.697877516256629,4285.1,2122.87,14.493815637448796,33.66726362771832,13.345778891733245,1729.6,858.83,13.464294970298354,31.732796572789088,12.67813976930592,2008-09-09
2506.5,251.75,14.658928185690504,31.700290604977383,14.204624037225315,701.0,697.03,16.048389882563598,34.1081438411594,15.217205961839454,2716.05,2724.03,13.891275513705,33.314067816705695,12.583395447692055,812.0,823.66,14.811505232445253,33.0381908284852,14.399130777496968,14078.0,1759.64,14.127349001693776,33.11313826382474,13.64770355356453,1950.5,194.72,14.692333794236864,31.47680994121496,14.29455197310778,1275.7,1270.48,14.3281497362457,32.9882225295949,13.830252361652583,1566.65,1565.47,14.565487876265244,33.43435160967119,12.96129750934832,4165.3,2099.32,15.155202185742542,34.317495950353475,14.535224691002572,1701.8,859.91,13.54875988726772,31.818512927248328,12.926864175576656,2008-09-10
2468.5,246.21,14.491513614275176,31.510628496799463,14.104643327645809,686.6,683.46,15.83126894590885,33.871367995437915,14.734929192845376,2664.7,2680.29,13.991585981552838,33.39819055781356,13.096795281690422,776.95,783.63,15.6557711019604,33.832631883318975,15.318188309026649,14005.2,1748.76,14.321263135563807,33.30085082856336,13.947410370285253,1916.5,191.59,14.772820768857338,31.541082333608852,14.307988487505469,1253.0,1262.8,14.01191580568837,32.66593182229842,13.332677786060191,1538.95,1533.98,14.400663201319915,33.24920905572737,12.524508194665236,3994.8,2008.67,15.554564859387424,34.67271772757331,14.97524804901981,1673.4,839.26,13.075783169481726,31.321227705883008,12.142584239495354,2008-09-11
2488.0,248.05,15.288445123030936,32.314989367559924,15.015604248246412,652.8,664.69,16.2284207227884,34.2406670843274,15.372085945412271,2639.15,2662.77,14.130219832802894,33.53026892624732,12.77407601628256,778.85,771.33,15.274938970702635,33.43598578248297,14.732598571924584,13152.0,1656.84,14.927167724366512,33.85276341726893,14.339923652539683,1914.0,193.17,15.398286374648643,32.17480098185624,14.96424894344312,1244.7,1244.4,14.080509042134205,32.71984238312535,13.181452703610317,1513.55,1516.44,14.605097734391398,33.44214552321382,12.502923803148107,3865.3,1964.08,15.735075411643912,34.830780718538605,15.069523601932474,1621.1,818.71,13.702891540783266,31.92354537736071,12.74259525538335,2008-09-12
2430.5,239.57,14.960369461260264,31.952146658458314,14.450367390170404,627.5,614.06,15.904379150045584,33.83740382388713,14.612303985663033,2541.6,2528.6,14.243487691527728,33.59183513614318,13.436153158286883,766.15,759.66,15.282385558969295,33.42818834446083,14.844227425112516,12625.2,1560.26,14.58166188740341,33.447193872216815,14.072543714216136,1901.5,187.4,15.30928079578736,32.05545165793857,14.974908396675646,1203.4,1187.75,14.37016146984608,32.96290489179917,13.74784394945878,1490.1,1448.24,14.610006015908146,33.40103580068358,13.117971748302216,3773.9,1856.62,15.429735394772216,34.4691764077002,14.656787184192805,1525.6,757.31,14.575258350839611,32.71795130424174,14.088008685565995,2008-09-15
2405.0,240.5,14.866252109660197,31.861894299043534,14.492656397177278,591.65,583.95,16.807859815567337,34.690597112331,15.85104292280156,2525.4,2492.92,14.151339730721377,33.48547557685331,13.179386226500236,774.1,749.11,15.602781301252117,33.73459093996093,15.143468193660649,12531.2,1549.05,14.489780173226224,33.34810053848076,14.031481245689584,1944.0,190.42,15.309005715386364,32.07114120677901,14.986836299276552,1230.35,1203.28,14.162413208200284,32.768148893602145,13.143829326495876,1580.75,1524.31,14.974014337028542,33.816235442531124,13.388745712449635,3856.1,1880.7,15.314341326336066,34.366665595582674,14.42085495754796,1497.7,742.6,14.053023177965724,32.17610338543563,13.453323306277351,2008-09-16
2381.5,237.68,14.780568215642614,31.76440261544382,14.308400901855148,560.05,557.35,17.049011433503264,34.88513638345038,15.916745146700745,2503.5,2524.92,13.991495413540392,33.33838717589924,12.8447398807721,770.15,767.73,15.181819024995653,33.33818530987106,14.710937139325788,12632.0,1605.8,14.644752966711756,33.53905462040283,14.063668231154816,1847.5,186.32,15.298537268943264,32.0389523178692,14.776035950583498,1187.35,1206.88,14.327524874954456,32.93624736268052,13.406769088440958,1530.8,1541.84,14.760947191314203,33.61460356987027,12.48303370272784,3753.3,1886.55,15.210365918927174,34.26579717542785,14.198305290714686,1460.2,740.79,13.86450736744776,31.985147027969337,13.021304706640358,2008-09-17
2407.0,239.67,15.036480587535124,32.02868123117956,14.58081838730248,577.15,555.07,16.412408242851633,34.244420839550315,15.03760163067355,2553.35,2458.73,14.394760891844106,33.71508597623943,13.463107903358376,761.25,728.87,16.341859969556644,34.4462876592189,15.983883798301944,12203.2,1516.1,15.023731526051264,33.86055532537294,14.64408071597359,1856.5,183.88,15.93559139747634,32.66279697019016,15.512567512722022,1223.75,1173.01,14.812670240694423,33.392924347876445,14.04999357384839,1566.6,1538.03,14.799559746415362,33.650740221687585,12.828067481762028,3876.5,1864.2,15.984098321230531,35.027611818349065,15.473317212448643,1442.3,716.73,14.278789124583032,32.366415398700106,13.525567264210837,2008-09-18
2452.0,245.43,14.984007364928589,31.99995144532639,14.695999589195004,627.5,610.1,16.447844838445985,34.374385929746786,15.352697081419349,2644.15,2626.93,14.157085468061338,33.54358053708503,13.123398841126686,805.85,798.64,16.375527695076833,34.57136573201195,16.136073182407287,12999.6,1615.25,15.17648531622647,34.076655701030994,14.808025763479014,1910.5,190.32,15.948233828285284,32.70987639549896,15.640725757282112,1299.55,1285.82,14.41231918011984,33.084397192826465,13.851455720045015,1565.75,1575.41,15.00312682041512,33.8783257254042,13.67715727296528,4110.2,2018.7,15.455867512143104,34.5790012714827,14.622268080590803,1533.7,760.51,14.685167439153144,32.83208276370809,14.27819118939272,2008-09-19
2497.0,248.65,14.648120940628774,31.67708411823265,14.351108205801609,635.75,629.48,16.227085562384048,34.184898293516135,15.250663414252314,2570.6,2614.05,14.147525016296555,33.52910492294694,13.31027428463575,808.8,805.79,15.085203965743109,33.28995540894041,14.75119795238913,13039.2,1624.07,14.28737121187188,33.19298824297451,13.901896489403608,1950.0,195.79,16.174574467257496,32.96453909126042,15.933680023127271,1300.7,1302.02,13.94452714919354,32.6291247542349,13.1396746686042,1566.9,1567.62,14.431214981381563,33.30145743120194,12.871005519608946,4078.2,2062.68,15.573176560550424,34.717863740870264,14.697306320746144,1533.6,764.16,13.927263001654907,32.07896258974611,13.538185334386078,2008-09-22
2471.5,247.8,14.695436016035115,31.72098671187388,14.364899371069829,599.15,613.14,15.821796961861043,33.75331768636474,14.413469201321131,2531.5,2553.58,14.051938282638496,33.41011401894339,13.080839052974818,792.65,790.22,15.09139277652854,33.27662426586906,14.610210212787171,12351.6,1575.53,14.329699718692318,33.204973437059174,13.938816978275115,1937.5,193.39,14.862319246622468,31.63994980966013,14.413447753700211,1233.75,1262.45,13.915802851856498,32.56953571710761,13.250184748842214,1503.25,1525.56,14.594013537467172,33.437055718577334,13.095464833535628,4012.9,2046.49,15.461258412904542,34.59806457138999,14.28380647990756,1442.0,738.22,13.516470898271706,31.633632658456666,12.790757281890595,2008-09-23
2497.0,249.27,14.722593427287444,31.75404329849521,14.241898580645106,600.1,607.31,16.016071563229616,33.93803785251512,14.777435240306229,2550.55,2564.61,14.038470092348406,33.40095776921956,13.057888854218843,810.55,802.19,14.959476955589423,33.15974494293716,14.32015652693446,12194.4,1524.15,14.70060490348764,33.54272453172186,14.171800127655889,1930.0,193.72,15.22137124395332,32.00071972935747,14.829203098842305,1280.6,1279.64,14.08400751741867,32.75127071645248,13.4716460658235,1518.05,1517.19,14.53886875521214,33.37640956679903,12.4505588142175,4092.2,2042.84,15.513711079751763,34.64873062800073,14.998380964658422,1426.1,712.43,14.428087933626012,32.50969064058198,13.75277308063983,2008-09-24
2491.5,249.85,15.734395508206848,32.76819692637617,15.361768599211157,596.2,589.53,16.308979694807487,34.201227729511835,15.139986960524585,2565.5,2562.45,14.167278783625685,33.52892522299936,13.275115365232113,790.9,789.3,15.80516332379603,33.98923360069983,15.30905759348004,12054.8,1504.9,14.649194597964884,33.47860312424025,14.100704537678858,1880.5,191.85,15.99301972420087,32.762678639896606,15.285561567687049,1300.65,1290.39,14.370104615232789,33.045730712321905,13.773018419529793,1495.0,1495.89,14.665359304929243,33.48876129497916,13.340775754342635,4051.4,2020.53,15.408591826874172,34.532629971239786,14.685752325146382,1376.8,693.15,15.14540862652071,33.199577447844085,14.623213349421532,2008-09-25
2525.0,252.7,15.703913711423674,32.749037802035794,15.367157903850824,560.4,573.11,16.28709190224048,34.15108895546638,15.3180311880523,2468.7,2499.39,14.21610180809918,33.552828076572844,13.38684539784282,776.0,778.79,15.133284079029988,33.30394943324476,14.75611412300465,11575.2,1470.39,14.013947396588708,32.820153038960896,13.443993150466913,1923.5,190.8,15.358541538200775,32.12266688696784,14.876910648395237,1244.6,1256.13,14.084493638889818,32.733206857947174,13.47658290928466,1434.85,1457.92,14.603749258060494,33.40144332415973,12.95005789187685,3926.4,1994.3,15.059796555392976,34.17077056801376,14.059685001556144,1352.4,673.93,13.868398030973577,31.894455194122465,13.211419495817983,2008-09-26
2546.5,256.99,15.790397509141345,32.852359627147784,15.2723672915931,493.3,505.44,16.883443439380105,34.62179459175016,16.005648752762763,2347.25,2379.79,14.530156964997428,33.81785184950913,13.766814939325272,750.25,741.64,15.701546187734468,33.82334022614967,15.184193748791053,11146.4,1399.55,14.581547540438336,33.338381353534594,14.049394622904504,1913.5,191.78,15.978096760513184,32.74734911446183,15.515045265918374,1200.35,1208.04,14.170435070791967,32.78011296417166,13.301105201259563,1405.45,1382.34,14.436048335262726,33.180507535224315,12.663911963626076,3865.7,1923.15,15.61784524527105,34.69249184998567,14.916236278427936,1240.0,638.96,14.148160498911745,32.1209314997712,13.439823160174369,2008-09-29
2522.5,251.21,15.805574561866283,32.8447835090831,15.49664530953426,535.55,517.95,16.881366570000697,34.64416186466865,15.823633982224104,2446.4,2377.94,14.844265673172638,34.13118054572016,13.970609074166966,784.85,766.02,15.75123746190114,33.90537454256772,15.136971687857177,11184.4,1395.89,14.892348496768204,33.646558006580314,14.351835493241792,1880.5,188.74,15.890731455242296,32.64402323558211,15.551287509950198,1229.7,1208.79,14.655490277387871,33.26579223973063,13.923587081930073,1463.35,1446.58,14.61740541128323,33.40729009855064,12.784897046835416,3898.7,1929.59,15.731640944653869,34.80962839522375,14.907748574054116,1331.2,650.71,14.556420231963786,32.54741385947816,13.99620829707962,2008-09-30
2543.5,255.42,15.189430926033156,32.24526820044873,14.694442458307323,550.9,548.04,16.422811078632982,34.24208465095331,14.916401249101112,2432.2,1202.75,14.799284221940448,33.40457352201796,13.226626090697586,790.7,784.13,14.841622402226127,33.019124826475135,14.004840002055284,11594.4,1435.91,15.008220776807432,33.790699373652394,14.721317728843331,1924.0,192.28,15.861364550388648,32.63325667327034,15.513949882620402,1295.25,1270.17,14.128085223009093,32.78791448332872,13.166477865713288,1504.45,1480.16,14.82747322238416,33.6403051954217,12.968514985216892,3813.4,1923.75,15.061382120891896,34.13633909683092,13.561007909850312,1343.5,668.1,14.223957216829197,32.2413137373639,13.514381140560186,2008-10-01
2567.0,256.39,15.160071571908205,32.219696687392975,14.732906279112854,504.35,520.48,16.443916577526412,34.21159559513153,15.30216595815973,2318.0,1191.36,14.853970425811507,33.44974486596621,13.747714470046091,756.3,759.93,15.250800776383027,33.39694640479113,14.707859765110936,11135.2,1398.69,14.358435249908156,33.11465349503288,13.75465697243765,1904.5,193.53,16.31009852552698,33.08846679890443,15.887757152980976,1275.75,1288.61,14.148650104480806,32.82289708623887,13.360683972518384,1483.65,1496.09,14.62436172556713,33.447900809819835,12.507561464681716,3522.9,1804.2,16.18467511919572,35.195475723788405,15.631199909953857,1315.0,653.51,13.857708565344458,31.852990334827776,13.094186100417152,2008-10-03
2495.5,254.96,15.153388535050231,32.207420812229586,14.716653133666131,490.05,485.83,16.08448964181254,33.783273130294575,14.611756598565988,2167.9,1104.28,14.763631297347327,33.28350847968677,14.011891976708135,727.75,727.14,15.497948714962655,33.59998780499692,14.959505624948893,10549.2,1314.57,14.294707424609548,32.98890100121412,13.7073650567206,1800.0,185.79,15.917472598805654,32.65500092233928,15.43742886526536,1202.75,1228.13,14.222214232066143,32.84838963032603,13.690531064812278,1433.45,1449.19,14.393378752616782,33.18506489112048,12.447617843224934,3283.2,1692.96,15.616088694853875,34.563248747699305,14.707896636726437,1238.0,613.98,14.20128031302217,32.13417079892353,13.659228608594706,2008-10-06
2493.0,248.23,15.41299875610958,32.44029070269044,14.930248132553878,485.05,489.33,16.3363097926718,34.04227523631887,14.681646294710808,2016.1,1030.52,15.566474247606235,34.017217223807215,14.689820707748051,748.25,750.92,15.440833827356586,33.57506488817793,14.961914099357449,10414.4,1320.51,14.65576956075806,33.35446718708914,14.061602372106735,1745.0,173.33,16.685057079210832,33.353194268444724,16.286671162280157,1128.85,1155.31,14.86782372723304,33.43287487294379,14.071146081296714,1406.35,1440.8,14.93365615662016,33.71953328256114,13.25483971365256,3349.3,1670.06,15.68056958933738,34.61411109826228,14.592135462844038,1151.8,596.57,14.613536087958591,32.51765451395369,14.027847932293472,2008-10-07
2381.5,239.67,15.758140475795972,32.750334461988515,15.349171999381948,453.75,445.19,16.49622882152025,34.10766208251254,15.166418386058904,1933.0,967.33,15.22259921138078,33.610067542100175,14.214030940525634,733.35,728.63,15.58565629082778,33.689754044653526,15.0740241030114,10034.0,1228.56,14.865247328820432,33.491770077432385,14.301623113930686,1658.0,166.84,16.233144997934758,32.863102035157844,15.768875990062872,1106.05,1052.9,15.033775245052045,33.50600481748435,14.391073370632087,1318.3,1344.88,15.110136350557388,33.827121981678935,13.971312730469329,3297.1,1591.27,15.853243774949288,34.73845812071397,14.72009706180642,1093.2,532.18,14.545637962886676,32.33554006393115,13.78051323373528,2008-10-08
2218.5,223.31,16.227371671014122,33.14884516107934,15.74351128647602,363.65,369.67,17.39171240277522,34.81725741693065,16.281244751856384,1780.7,892.65,15.267899494565984,33.57501397296862,14.5810490952793,692.3,684.96,16.302404232310778,34.34468791047738,15.99047418881224,9801.6,1196.22,15.353874076903963,33.9537252235113,14.684619950815517,1633.5,161.6,16.514131711654823,33.112199371596375,16.096611510711313,1047.75,1038.08,15.328150304091022,33.786202455126606,14.85675464608286,1352.5,1319.69,15.204111506864084,33.90218760834144,14.059247796153532,3055.2,1534.56,15.943092767222003,34.79201413503215,15.237811337306516,1049.6,519.63,15.049678563928442,32.81571816866212,14.559714855023968,2008-10-10
2310.0,231.63,15.689189587859492,32.64727072711079,15.18322181786368,425.15,428.9,17.23126832091831,34.80540679777078,16.282475293255825,1972.2,958.89,14.89482992941195,33.27352690112987,13.924408908099092,739.85,739.4,15.290213153347588,33.40897940291227,14.733467900271412,10548.4,1302.09,14.725636727910548,33.41028501483429,14.14247271680671,1700.5,169.28,16.2055935762308,32.85006926380204,15.871870379494526,1173.05,1131.03,14.606075695404908,33.14988921598194,13.854075286776098,1495.7,1452.02,14.756425607413822,33.550060801449526,13.667853581665456,3142.8,1572.33,15.312226928742358,34.185469296501125,14.653785692853692,1145.7,567.59,15.058657728215628,32.91298068912235,14.494369648180944,2008-10-13
2388.0,239.35,15.396424502530992,32.38725704187772,14.966638443703555,449.55,456.91,16.84481874851406,34.482219886188915,15.79498520666152,2010.2,1040.15,14.957078243829953,33.41712656197209,14.07576413495886,766.6,772.43,15.506258006075594,33.668720458554574,15.16898287074194,11183.6,1393.74,14.47137997661811,33.22405303265749,13.969541516339492,1689.5,169.78,15.439386735195404,32.08682249518844,14.95308679605545,1141.0,1168.19,14.602845015381671,33.17897837273708,13.560677661412765,1528.35,1543.64,15.005243657210496,33.860068153579284,14.128684192054305,3242.1,1638.98,15.34717328994075,34.26192943424001,14.627975595739173,1185.4,604.15,14.434018240520272,32.35076333978861,13.871055003390955,2008-10-14
2313.5,233.56,15.461316271712096,32.42770038124897,14.998957745700244,414.15,419.56,16.1440120022798,33.69614947052891,14.705561621173688,1791.2,917.43,15.499475254837987,33.833981082964165,14.508408707518573,714.85,724.7,15.566561394301957,33.665245891607,14.890713643453047,10683.2,1331.13,14.26694598519734,32.97365654834737,13.515557504031394,1606.5,161.89,16.07753414334174,32.67740575571713,15.579907908806511,1136.75,1130.06,14.312968835523966,32.855921713325486,13.277200678596037,1500.15,1505.77,14.715426755910029,33.54541067693342,13.06600252777841,3040.4,1548.95,15.458912700109748,34.31716824151334,14.845991032900208,1086.2,565.23,14.098572976226176,31.948722422937514,13.483202041018991,2008-10-15
2475.5,237.15,16.15764611742931,33.13924594256065,15.7940720870801,416.15,405.92,16.871925522236904,34.391007003240574,15.669062124107167,1647.0,829.99,15.409597240913882,33.643939070721174,14.282108394075175,730.65,694.01,15.50312451386089,33.5585333594532,14.71272121743658,10104.0,1247.68,14.331329096361197,32.97329835100477,13.565433792034677,1617.0,160.1,16.204022490049272,32.79273560415128,15.82852646569536,1093.3,1085.93,14.820310943850266,33.32342629593968,14.09705508415296,1540.55,1499.5,15.260315779067504,34.08612957311804,14.00834829209074,2783.9,1385.11,16.14279031232708,34.889252350677175,15.274888777726902,990.0,494.57,14.512624859085332,32.22924072366488,13.832386357255396,2008-10-16
2415.5,244.44,15.172233204259252,32.18412350978839,14.68051220596833,391.25,393.85,16.791745130727275,34.28063348932321,15.984092947284193,1599.4,823.15,15.192645347998065,33.41871027317517,14.243959502462811,677.15,704.34,15.43537076906513,33.505561693602075,14.85146309283899,9622.0,1252.04,14.234272207295325,32.87972736737913,13.485655578921282,1589.0,162.66,15.598278726322862,32.202859299740986,14.9924628748003,1026.35,1073.83,14.353005765653638,32.84491361050611,13.231684041313793,1419.45,1485.96,14.74169775785488,33.55844251507474,13.171378278223347,2612.1,1369.26,15.783423573078665,34.51837489568741,14.827913693229894,907.7,489.66,14.70582069815898,32.412466475957466,14.148714602716804,2008-10-17
2393.0,244.57,15.217412484891694,32.229831830274684,14.69301596988777,411.35,411.7,16.12768977976521,33.66090434544239,14.500851347788128,1623.4,812.37,15.156959215292312,33.36983671170251,14.014831797866156,708.1,699.98,15.603707355072586,33.66768566487392,15.050804688044146,10356.4,1276.05,14.19560520712946,32.860053560230895,13.469074446398173,1652.0,165.12,15.43170380168175,32.05128578035934,14.7427036426224,1080.35,1076.7,14.01295140671896,32.5075362738772,12.565710196611334,1435.6,1434.95,14.945424788916348,33.72723773403069,12.87517556577398,2641.8,1325.9,15.765679482689931,34.46845060683676,14.57196018353436,982.7,482.28,14.94796534100866,32.639406413981064,14.489942699589353,2008-10-20
2503.0,247.72,16.251640743489,33.276850951354824,16.08953536103738,431.05,432.77,16.44428469633449,34.02741038663829,15.401002643893849,1719.2,855.06,15.245000654052042,33.50910110080244,14.077977894042782,724.35,703.56,15.287556377709878,33.35662932942175,14.415776257043028,10780.8,1357.14,14.639714947880078,33.365778307518625,14.080648664081162,1691.0,165.31,15.874942996033164,32.495713119225314,15.356705389177009,1089.55,1100.78,14.250384295226272,32.767081983099835,13.337282803115432,1487.6,1467.8,14.848253662777964,33.65270114842517,12.906657100871296,2789.9,1389.72,15.721147074026426,34.47093266952915,14.52432831121724,1118.2,531.22,14.89773089635911,32.68582414361685,14.226939844945775,2008-10-21
2520.0,251.9,15.471814498891186,32.51378224737994,15.150076003511693,396.7,406.67,16.263109776440757,33.78404774501481,15.327403996416736,1631.3,823.12,14.881372700800028,33.10739417627628,13.676409397224836,666.25,678.55,15.440473530562638,33.473358301999035,14.766145516852257,10396.4,1299.63,14.445515042768989,33.1282745638402,13.96120357235884,1708.5,173.45,16.015513826714805,32.68430487981112,15.45733395342253,1048.5,1071.23,14.07481013105892,32.56430183562862,13.062800192064833,1392.3,1425.67,14.763042947129431,33.538367558399464,13.19117836640446,2633.6,1332.61,15.31229028025924,34.02011335327233,14.074992981606885,1093.3,535.75,14.224414413464274,32.021005221533656,13.15967842978514,2008-10-22
2417.5,246.17,15.55309961541291,32.572050263880534,15.129790254432702,365.8,380.55,16.55577680440743,34.01032835960099,15.362373460310684,1665.0,817.81,15.200736348365776,33.420290912609055,13.808272425772897,615.05,629.28,15.588256918144577,33.54576104979613,14.899197685137391,10266.0,1297.16,14.749599949748264,33.430458523788126,14.152128498255903,1686.5,171.62,15.450397479775386,32.10859108793933,14.680022403886166,1074.25,1054.53,14.350105636634352,32.82387843831041,13.502580418685977,1326.25,1355.77,15.19664035565567,33.92169236419755,13.845503246646008,2435.3,1246.17,15.782288872870453,34.423047232407086,14.929296147662546,1094.6,550.81,14.78068821123149,32.605009999496026,13.767441533710938,2008-10-23
2264.5,234.52,15.860273306339222,32.830728873058334,15.416394186617865,308.5,335.97,16.63665703641647,33.966599299175215,15.657291813556055,1536.9,791.14,15.099000855139508,33.285400968381175,14.210410045967656,537.1,558.13,15.83933949043233,33.676864374667595,15.276811041351722,9968.8,1260.97,14.66372200090782,33.316280158956815,14.173024849552194,1589.0,159.05,16.08211918952476,32.66428162829579,15.469427067391772,972.9,978.26,14.977648980478834,33.376353419881,14.305239605643308,1164.75,1199.98,15.54340701118312,34.14639175551275,14.439105603535728,2039.0,1105.38,16.04093951479239,34.56180759087344,15.081921397701398,997.7,515.83,14.566919099449905,32.32561487500804,13.654492854004523,2008-10-24
2116.5,204.21,16.234368302113637,33.06646182879515,15.787090960030689,316.1,302.12,16.46229524025277,33.686029604126105,15.25138905368992,1447.0,717.33,14.91798039670968,33.00644489510595,13.907331019414736,564.6,534.99,15.864651255907862,33.6598280086423,15.191468178584405,10014.4,1217.05,14.73225678608426,33.34936445515498,14.16330771067353,1490.0,146.53,16.04922627184587,32.549400144330825,15.33922542678715,932.3,905.29,14.352478085054692,32.673664081401924,13.396329312244973,1052.75,1036.12,15.522395637944296,33.97855952924298,14.441147339060976,2154.0,1014.45,16.107623508985405,34.54264627118099,14.847964169305836,993.5,458.25,14.623389011174131,32.26373002687429,13.639283988937814,2008-10-27
