Date,Open,High,Low,Close
2017-11-22,9353.55,9365.5,9255.9,9278.0
2017-11-21,9173.7,9419.35,9155.2,9346.5
2017-11-20,9184.2,9200.4,9119.9,9143.3
2017-11-17,9159.5,9221.3,9137.45,9161.8
2017-11-16,9045.25,9102.85,9003.6,9082.6
2017-11-15,9170.65,9193.8,8990.15,9025.2
2017-11-14,9240.9,9284,9174.3,9208.4
2017-11-13,9334.65,9345.45,9168.7,9238.8
2017-11-10,9460.4,9484.1,9262.5,9311.5
2017-11-09,9616.65,9623.2,9289.05,9435.8
2017-11-08,9553.05,9659.25,9483.4,9494.9
2017-11-07,9953.5,9986.6,9364.25,9469.7
2017-11-06,9886.7,9962.1,9854.2,9894.1
2017-11-03,10052.25,10062.5,9845.35,9897.2
2017-11-02,9782.6,10060.35,9782.6,10004.0
2017-11-01,9750.05,9827.4,9694.2,9711.5
2017-10-31,9753.75,9829.2,9697.95,9756.0
2017-10-30,9686.05,9852.6,9599.1,9754.8
2017-10-27,9497.2,9722.85,9488.05,9650.1
2017-10-26,9385.35,9474.85,9302.2,9428.3
2017-10-25,9527.7,9539.85,9332.65,9346.7
2017-10-24,9554.55,9561.85,9479.55,9490.0
2017-10-23,9637.9,9654.85,9495.75,9542.2
2017-10-19,9646.4,9655.65,9561.1,9593.5
2017-10-18,9760.8,9760.8,9611.6,9622.6
2017-10-17,9683.35,9752.6,9638.85,9740.5
2017-10-16,9588.1,9705.35,9579.45,9692.5
2017-10-13,9593.8,9613.8,9526.35,9545.6
2017-10-12,9561.5,9592.6,9483.5,9577.1
2017-10-11,9563.35,9586.85,9385.15,9441.1
2017-10-10,9556.75,9608.9,9506.75,9530.3
2017-10-09,9497.15,9568.55,9463.8,9505.7
2017-10-06,9444.2,9497.6,9402.5,9477.7
2017-10-05,9404.9,9508.65,9377.35,9394.1
2017-10-04,9245.2,9407.15,9208.15,9372.3
2017-10-03,9308.95,9314.9,9196.15,9214.9
2017-09-29,9131.1,9245.3,9112,9172.6
2017-09-28,9037.65,9182.4,8977.25,9111.5
2017-09-27,9254.75,9257.9,8997.25,9036.4
2017-09-26,9294.3,9377.2,9234.95,9297.9
2017-09-25,9468,9474.15,9239.4,9297.0
2017-09-22,9629.15,9709.2,9428.8,9465.4
2017-09-21,9364.95,9663.1,9363.3,9629.7
2017-09-20,9327.4,9372.15,9231.8,9319.8
2017-09-19,9357.4,9417.3,9269.6,9293.9
2017-09-18,9378.95,9403.55,9217.55,9339.5
2017-09-15,9321.8,9378.5,9237.85,9338.0
2017-09-14,9257.65,9396.4,9246.8,9380.8
2017-09-13,9008.1,9211.75,8967.25,9140.6
2017-09-12,8856.8,9009.55,8795.85,8996.1
2017-09-11,8888.25,8917.65,8787.65,8804.4
2017-09-08,8956.2,8998.55,8793.25,8840.3
2017-09-07,8937.75,8985.25,8873,8948.8
2017-09-06,8978.55,8980,8883.75,8897.3
2017-09-05,9126.75,9127.65,9003.95,9037.6
2017-09-04,9093.95,9120.35,8929.4,9070.3
2017-09-01,8936.85,9088.9,8925.4,9071.7
2017-08-31,8928.2,8939.5,8841.15,8859.6
2017-08-30,8937.95,8987.15,8894.6,8908.0
2017-08-29,8948.3,8956,8845.65,8865.0
2017-08-28,8949.3,9031.35,8896.8,8975.0
2017-08-24,8637.1,8921.4,8615.8,8902.0
2017-08-23,8619.15,8641.7,8580.85,8615.8
2017-08-22,8555.15,8630.5,8494.55,8566.6
2017-08-21,8691.8,8696.85,8468.7,8490.2
2017-08-18,8758.95,8758.95,8576.85,8639.4
2017-08-17,8881.55,8909.7,8779.5,8797.1
2017-08-16,8807.95,8870.05,8679.2,8859.4
2017-08-14,8494.05,8786.35,8483.65,8758.1
2017-08-11,8445.25,8604.8,8314.5,8521.3
2017-08-10,8757.3,8917.55,8390.6,8513.2
2017-08-09,9070.15,9076.2,8714.9,8766.2
2017-08-08,9240.05,9264.7,9109.35,9125.8
2017-08-07,9280.55,9323.05,9210.45,9229.0
2017-08-04,9285.8,9287.9,9104.2,9256.8
2017-08-03,9481.7,9566.45,9308.4,9336.9
2017-08-02,9555.1,9557.45,9434.3,9453.9
2017-08-01,9488.9,9602.25,9482.35,9517.3
2017-07-31,9707.95,9707.95,9456.7,9476.4
2017-07-28,9821.25,9821.25,9641.15,9672.6
