"Index Name","Date","Open","High","Low","Close"
"NIFTY FINANCIAL SERVICES EX-BANK","01 Dec 2006","-","-","-","2084.59"
"NIFTY FINANCIAL SERVICES EX-BANK","30 Nov 2006","-","-","-","2070.98"
"NIFTY FINANCIAL SERVICES EX-BANK","29 Nov 2006","-","-","-","2077.48"
"NIFTY FINANCIAL SERVICES EX-BANK","28 Nov 2006","-","-","-","2076.25"
"NIFTY FINANCIAL SERVICES EX-BANK","27 Nov 2006","-","-","-","2098.25"
"NIFTY FINANCIAL SERVICES EX-BANK","24 Nov 2006","-","-","-","2069.67"
"NIFTY FINANCIAL SERVICES EX-BANK","23 Nov 2006","-","-","-","2069.40"
"NIFTY FINANCIAL SERVICES EX-BANK","22 Nov 2006","-","-","-","2061.75"
"NIFTY FINANCIAL SERVICES EX-BANK","21 Nov 2006","-","-","-","2047.65"
"NIFTY FINANCIAL SERVICES EX-BANK","20 Nov 2006","-","-","-","2026.31"
"NIFTY FINANCIAL SERVICES EX-BANK","17 Nov 2006","-","-","-","2018.42"
"NIFTY FINANCIAL SERVICES EX-BANK","16 Nov 2006","-","-","-","2036.66"
"NIFTY FINANCIAL SERVICES EX-BANK","15 Nov 2006","-","-","-","2034.84"
"NIFTY FINANCIAL SERVICES EX-BANK","14 Nov 2006","-","-","-","2034.39"
"NIFTY FINANCIAL SERVICES EX-BANK","13 Nov 2006","-","-","-","2056.51"
"NIFTY FINANCIAL SERVICES EX-BANK","10 Nov 2006","-","-","-","2041.73"
"NIFTY FINANCIAL SERVICES EX-BANK","09 Nov 2006","-","-","-","2022.27"
"NIFTY FINANCIAL SERVICES EX-BANK","08 Nov 2006","-","-","-","2014.91"
"NIFTY FINANCIAL SERVICES EX-BANK","07 Nov 2006","-","-","-","2056.80"
"NIFTY FINANCIAL SERVICES EX-BANK","06 Nov 2006","-","-","-","2073.44"
"NIFTY FINANCIAL SERVICES EX-BANK","03 Nov 2006","-","-","-","2040.05"
"NIFTY FINANCIAL SERVICES EX-BANK","02 Nov 2006","-","-","-","2030.12"
"NIFTY FINANCIAL SERVICES EX-BANK","01 Nov 2006","-","-","-","1998.80"
"NIFTY FINANCIAL SERVICES EX-BANK","31 Oct 2006","-","-","-","2022.46"
"NIFTY FINANCIAL SERVICES EX-BANK","30 Oct 2006","-","-","-","2025.58"
"NIFTY FINANCIAL SERVICES EX-BANK","27 Oct 2006","-","-","-","1985.71"
"NIFTY FINANCIAL SERVICES EX-BANK","26 Oct 2006","-","-","-","1945.66"
"NIFTY FINANCIAL SERVICES EX-BANK","23 Oct 2006","-","-","-","1930.97"
"NIFTY FINANCIAL SERVICES EX-BANK","21 Oct 2006","-","-","-","1952.24"
"NIFTY FINANCIAL SERVICES EX-BANK","20 Oct 2006","-","-","-","1953.26"
"NIFTY FINANCIAL SERVICES EX-BANK","19 Oct 2006","-","-","-","1929.95"
"NIFTY FINANCIAL SERVICES EX-BANK","18 Oct 2006","-","-","-","1950.78"
"NIFTY FINANCIAL SERVICES EX-BANK","17 Oct 2006","-","-","-","1954.90"
"NIFTY FINANCIAL SERVICES EX-BANK","16 Oct 2006","-","-","-","1973.66"
"NIFTY FINANCIAL SERVICES EX-BANK","13 Oct 2006","-","-","-","1951.25"
"NIFTY FINANCIAL SERVICES EX-BANK","12 Oct 2006","-","-","-","1935.37"
"NIFTY FINANCIAL SERVICES EX-BANK","11 Oct 2006","-","-","-","1901.21"
"NIFTY FINANCIAL SERVICES EX-BANK","10 Oct 2006","-","-","-","1908.12"
"NIFTY FINANCIAL SERVICES EX-BANK","09 Oct 2006","-","-","-","1896.27"
"NIFTY FINANCIAL SERVICES EX-BANK","06 Oct 2006","-","-","-","1901.70"
